,clientID,client_lr,client_mom,batch_size,loss,accuracy
288,3,1.0,0.9473684210526315,32,0.0016312509542331,0.9910920262336732
283,3,0.5918367346938775,0.9999999999999999,64,0.0020453406032174,0.9891124963760376
291,3,0.5918367346938775,0.9473684210526315,16,0.001768795074895,0.9891124963760376
286,3,1.0,0.9999999999999999,64,0.0025119159836322,0.9858132600784302
289,3,1.0,0.9999999999999999,32,0.002544779330492,0.98482346534729
292,3,0.1836734693877551,0.9999999999999999,16,0.0031422877218574,0.9828439354896544
282,3,0.5918367346938775,0.9999999999999999,32,0.0028880992904305,0.9818542003631592
285,3,0.1836734693877551,0.9473684210526315,16,0.0033908090554177,0.9815242290496826
287,3,1.0,0.9473684210526315,16,0.0028088835533708,0.9815242290496826
284,3,0.12244897959183676,0.9999999999999999,16,0.0031305160373449,0.9802045822143556
