,clientID,client_lr,client_mom,batch_size,loss,accuracy
956,12,0.1836734693877551,0.9999999999999999,16,0.0009921279270201,0.994709014892578
952,12,0.5918367346938775,0.9999999999999999,32,0.0010423550847917,0.994179904460907
957,12,0.5918367346938775,0.9999999999999999,16,0.0010932865552604,0.994179904460907
955,12,1.0,0.9473684210526315,16,0.0013490278506651,0.9925925731658936
965,12,0.0816326530612245,0.9999999999999999,16,0.0020721792243421,0.9904761910438538
953,12,0.163265306122449,0.9999999999999999,32,0.0022685434669256,0.9894179701805116
968,12,0.1836734693877551,0.9473684210526315,16,0.0018288706196472,0.9894179701805116
969,12,0.1836734693877551,0.9999999999999999,32,0.0021694500464946,0.9888888597488404
954,12,0.163265306122449,0.9999999999999999,16,0.00197996920906,0.988359808921814
966,12,1.0,0.631578947368421,32,0.0033259813208132,0.9857142567634584
