,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,batch_size,client_lr,client_momentum,epochs
32,05/24/21-201805,05/24/21-202838,632.9968872070312,27,0.016764245927333832,0.8924249410629272,0.863290011882782,0.9250720739364624,0.0463273748755455,0.699984610080719,0.6763214468955994,0.7355448007583618,relu,16,0.5,0.6,50
14,05/24/21-190508,05/24/21-191602,653.869054555893,26,0.0211208276450634,0.8614971041679382,0.8207082152366638,0.9100397825241089,0.048145048320293427,0.677204966545105,0.6417486071586609,0.7292330265045166,relu,16,0.05,0.95,50
54,05/24/21-210827,05/24/21-211024,116.80683135986328,33,0.02664349600672722,0.8153294324874878,0.7651277184486389,0.8955928683280945,0.050899166613817215,0.6473571062088013,0.5964198112487793,0.7183972001075745,relu,32,0.05,0.95,50
113,05/24/21-213523,05/24/21-213611,47.67546772956848,23,0.027070550248026848,0.8211564421653748,0.7637830376625061,0.8851947784423828,0.05422671139240265,0.6363322138786316,0.5967271327972412,0.6928017139434814,relu,64,0.5,0.9,50
73,05/24/21-211919,05/24/21-212046,86.69896626472473,24,0.036653462797403336,0.7503361701965332,0.6831017732620239,0.8175965547561646,0.05453193560242653,0.63368159532547,0.5885064601898193,0.6998629570007324,relu,32,0.5,0.9,50
28,05/24/21-200004,05/24/21-200837,512.264137506485,21,0.0351148396730423,0.7480950355529785,0.6987897753715515,0.8399784564971924,0.052769482135772705,0.6319530010223389,0.5739858746528625,0.7159902453422546,relu,16,0.3,0.9,50
37,05/24/21-204635,05/24/21-205552,556.3752562999725,24,0.02639038860797882,0.8229493498802185,0.7767817378044128,0.8868986964225769,0.058508213609457016,0.6268823146820068,0.6025660634040833,0.6653940677642822,relu,16,0.7,0.6,50
68,05/24/21-211626,05/24/21-211738,72.0155680179596,20,0.03677847981452942,0.733751654624939,0.6705513000488281,0.8390353322029114,0.054737504571676254,0.611247718334198,0.546058714389801,0.6992817521095276,relu,32,0.3,0.9,50
118,05/24/21-213758,05/24/21-213843,45.39667987823486,21,0.033746588975191116,0.7664724588394165,0.6969968676567078,0.8483360409736633,0.055886995047330856,0.6066379547119141,0.5327289700508118,0.7024617791175842,relu,64,0.7,0.9,50
114,05/24/21-213611,05/24/21-213705,54.017279863357544,26,0.0505816675722599,0.6364858746528625,0.5593904256820679,0.7540785670280457,0.07043261080980301,0.5358020663261414,0.49869391322135925,0.5921364426612854,relu,64,0.5,0.95,50
33,05/24/21-202840,05/24/21-203736,536.1898493766785,22,0.06076333671808243,0.5369789600372314,0.3971313238143921,0.7156704068183899,0.0690213069319725,0.4585510194301605,0.2724723517894745,0.67578125,relu,16,0.5,0.9,50
79,05/24/21-212250,05/24/21-212406,76.28058218955994,21,0.06800078600645065,0.48991483449935913,0.36575525999069214,0.695652186870575,0.07954993844032288,0.4238245189189911,0.28814536333084106,0.5585256814956665,relu,32,0.7,0.95,50
107,05/24/21-213344,05/24/21-213359,14.620031118392944,6,0.08839777112007141,0.19363513588905334,0.0,0.0,0.08807272464036942,0.19764135777950287,0.0,0.0,relu,64,0.3,0.6,50
87,05/24/21-212702,05/24/21-212726,23.835639238357544,11,0.08960644900798798,0.19363513588905334,0.0,0.0,0.0895521342754364,0.19744929671287537,0.0,0.0,relu,64,0.03,0.6,50
95,05/24/21-212953,05/24/21-213013,19.987163066864014,9,0.08897367864847183,0.19139398634433746,0.0,0.0,0.08858934044837952,0.19687308371067047,0.0,0.0,relu,64,0.07,0.0,50
64,05/24/21-211429,05/24/21-211454,24.96177840232849,6,0.08814161270856857,0.19094575941562653,0.0,0.0,0.08767355233430862,0.19656576216220856,0.0,0.0,relu,32,0.1,0.95,50
57,05/24/21-211125,05/24/21-211152,27.389800786972046,7,0.08870474994182587,0.19229045510292053,0.0,0.0,0.08835691213607788,0.1964121013879776,0.0,0.0,relu,32,0.07,0.6,50
2,05/24/21-181957,05/24/21-182432,274.9174234867096,10,0.0895577222108841,0.19139398634433746,0.0,0.0,0.08946018666028976,0.19633528590202332,0.0,0.0,relu,16,0.01,0.6,50
117,05/24/21-213741,05/24/21-213758,16.593294382095337,7,0.08844110369682312,0.19139398634433746,0.0,0.0,0.08811964839696884,0.19625845551490784,0.0,0.0,relu,64,0.7,0.6,50
112,05/24/21-213505,05/24/21-213523,17.68550205230713,7,0.08856425434350967,0.19139398634433746,0.0,0.0,0.0881863683462143,0.19614320993423462,0.0,0.0,relu,64,0.5,0.6,50
105,05/24/21-213310,05/24/21-213327,17.22618293762207,7,0.08929452300071716,0.19139398634433746,0.0,0.0,0.08915133774280548,0.19610479474067688,0.0,0.0,relu,64,0.3,0.0,50
42,05/24/21-210140,05/24/21-210227,47.470884561538696,12,0.08951181918382645,0.19094575941562653,0.0,0.0,0.08940795809030533,0.19606637954711914,0.0,0.0,relu,32,0.01,0.6,50
15,05/24/21-191605,05/24/21-192027,261.7861728668213,9,0.08867932856082916,0.19139398634433746,0.0,0.0,0.08834357559680939,0.1960279643535614,0.0,0.0,relu,16,0.07,0.0,50
58,05/24/21-211153,05/24/21-211216,23.33918046951294,6,0.08857347816228867,0.19139398634433746,0.0,0.0,0.08827909827232361,0.19598954916000366,0.0,0.0,relu,32,0.07,0.9,50
35,05/24/21-204038,05/24/21-204336,177.12091445922852,6,0.08832302689552307,0.19139398634433746,0.0,0.0,0.08793619275093079,0.19595113396644592,0.0,0.0,relu,16,0.7,0.0,50
100,05/24/21-213131,05/24/21-213156,24.979811906814575,11,0.08933141082525253,0.19139398634433746,0.0,0.0,0.08924300223588943,0.19591271877288818,0.0,0.0,relu,64,0.1,0.0,50
6,05/24/21-183606,05/24/21-184032,265.98455142974854,9,0.08885115385055542,0.19139398634433746,0.0,0.0,0.08852770179510117,0.19591271877288818,0.0,0.0,relu,16,0.03,0.3,50
5,05/24/21-183108,05/24/21-183604,295.5447459220886,11,0.08885829895734787,0.19139398634433746,0.0,0.0,0.08861006796360016,0.19591271877288818,0.0,0.0,relu,16,0.03,0.0,50
77,05/24/21-212201,05/24/21-212226,24.25793170928955,6,0.08855654299259186,0.19139398634433746,0.0,0.0,0.08820496499538422,0.19587430357933044,0.0,0.0,relu,32,0.7,0.6,50
76,05/24/21-212136,05/24/21-212201,25.03757882118225,6,0.08852653205394745,0.19139398634433746,0.0,0.0,0.0882769227027893,0.19587430357933044,0.0,0.0,relu,32,0.7,0.3,50
60,05/24/21-211241,05/24/21-211305,24.507606506347656,6,0.08878085017204285,0.19139398634433746,0.0,0.0,0.0884769931435585,0.19587430357933044,0.0,0.0,relu,32,0.1,0.0,50
67,05/24/21-211600,05/24/21-211626,25.848169803619385,6,0.08847862482070923,0.19229045510292053,0.0,0.0,0.08802465349435806,0.19587430357933044,0.0,0.0,relu,32,0.3,0.6,50
75,05/24/21-212112,05/24/21-212136,24.000086307525635,6,0.08857527375221252,0.19139398634433746,0.0,0.0,0.08829546719789505,0.19587430357933044,0.0,0.0,relu,32,0.7,0.0,50
74,05/24/21-212046,05/24/21-212111,25.080758333206177,6,0.08860734850168228,0.19139398634433746,0.0,0.0,0.08828561007976532,0.19587430357933044,0.0,0.0,relu,32,0.5,0.95,50
