,clientID,client_lr,client_mom,batch_size,loss,accuracy
360,7,1.0,1.0,16,0.0035782263148576,0.8504722118377686
362,7,1.0,1.0,64,0.0039183315820991,0.8399922847747803
361,7,1.0,1.0,32,0.0038957721553742,0.83465576171875
363,7,1.0,0.6666666666666666,16,0.0039961710572242,0.8308991193771362
364,7,0.1836734693877551,1.0,32,0.0041762017644941,0.8259663581848145
365,7,0.0816326530612245,1.0,16,0.0043177232146263,0.8177860379219055
366,7,1.0,0.3333333333333333,16,0.0044890074059367,0.812010645866394
367,7,1.0,0.0,16,0.0044910470023751,0.8112558126449585
370,7,1.0,0.3333333333333333,32,0.0045585921034216,0.805691123008728
368,7,1.0,0.6666666666666666,32,0.0047116018831729,0.7998104095458984
