,clientID,client_lr,client_mom,batch_size,loss,accuracy
237,3,1.0,0.631578947368421,16,0.0557813234627246,0.5714285969734192
236,3,0.5918367346938775,0.9473684210526315,32,0.0586719624698162,0.5530158877372742
239,3,0.163265306122449,0.9999999999999999,16,0.0590792559087276,0.551111102104187
234,3,0.5918367346938775,0.631578947368421,16,0.0595031790435314,0.5492063760757446
233,3,0.12244897959183676,0.9999999999999999,16,0.0595463812351226,0.5460317730903625
235,3,0.1836734693877551,0.9473684210526315,16,0.0595869570970535,0.5428571701049805
240,3,0.163265306122449,0.9473684210526315,16,0.0598617754876613,0.5415872931480408
232,3,0.0816326530612245,0.9999999999999999,16,0.0588572435081005,0.5406349301338196
249,3,0.5918367346938775,0.9473684210526315,16,0.0595746152102947,0.5342857241630554
238,3,0.163265306122449,0.9999999999999999,32,0.061815932393074,0.5260317325592041
