,clientID,client_lr,client_mom,batch_size,loss,accuracy
953,12,1.0,0.631578947368421,16,0.0134517094120383,0.9128360748291016
955,12,1.0,0.3157894736842105,16,0.0186120048165321,0.873373806476593
956,12,0.12244897959183676,0.9473684210526315,16,0.0190809406340122,0.8712055683135986
972,12,0.0816326530612245,0.9999999999999999,16,0.0204461645334959,0.8660017251968384
952,12,0.1836734693877551,0.9999999999999999,16,0.0203650593757629,0.8590633273124695
958,12,0.5918367346938775,0.9473684210526315,32,0.021700732409954,0.8568950295448303
968,12,0.1836734693877551,0.9473684210526315,16,0.0244314931333065,0.8347788453102112
957,12,0.12244897959183676,0.9999999999999999,16,0.0253296140581369,0.8282740712165833
963,12,0.0816326530612245,0.9473684210526315,16,0.0261596348136663,0.822636604309082
960,12,0.5918367346938775,0.3157894736842105,16,0.0294378530234098,0.803555965423584
