,clientID,client_lr,client_mom,batch_size,loss,accuracy
1353,17,1.0,0.9473684210526315,16,0.0002314211596967,0.9986013770103456
1354,17,0.5918367346938775,0.9999999999999999,16,0.0002501638664398,0.9986013770103456
1364,17,0.163265306122449,0.9999999999999999,16,0.0008313489961437,0.9967365860939026
1355,17,0.1836734693877551,0.9999999999999999,16,0.0013483259826898,0.9930070042610168
1359,17,1.0,0.631578947368421,16,0.0017635787371546,0.9902098178863524
1372,17,0.163265306122449,0.9999999999999999,32,0.0021405953448265,0.9883449673652648
1369,17,0.5918367346938775,0.9473684210526315,32,0.0024946387857198,0.9878787994384766
1365,17,0.1836734693877551,0.9999999999999999,32,0.0022355422843247,0.9874125719070436
1371,17,0.5918367346938775,0.9473684210526315,16,0.0020697189029306,0.9874125719070436
1361,17,1.0,0.9999999999999999,32,0.0021368663292378,0.986480176448822
