,clientID,client_lr,client_mom,batch_size,loss,accuracy
475,6,1.0,0.9473684210526315,16,0.0010909533593803,0.9936507940292358
476,6,0.12244897959183676,0.9999999999999999,16,0.0018672064179554,0.991534411907196
472,6,1.0,0.9999999999999999,32,0.0014903465053066,0.9910053014755248
481,6,0.1836734693877551,0.9999999999999999,16,0.001920296694152,0.9899470806121826
474,6,0.5918367346938775,0.9473684210526315,32,0.002221715869382,0.9873015880584716
484,6,0.163265306122449,0.9999999999999999,32,0.0029881205409765,0.9846560955047609
487,6,0.163265306122449,0.9473684210526315,16,0.0032685277983546,0.9841269850730896
485,6,1.0,0.631578947368421,16,0.0031162735540419,0.9814814925193788
473,6,1.0,0.9473684210526315,32,0.0031235187780112,0.9809523820877076
483,6,0.5918367346938775,0.9999999999999999,16,0.0032994833309203,0.9804232716560364
