,clientID,client_lr,client_mom,batch_size,loss,accuracy
316,4,0.5918367346938775,0.9999999999999999,32,0.000857894483488,0.9952380657196044
312,4,1.0,0.9473684210526315,16,0.0016260730335488,0.991534411907196
314,4,0.1836734693877551,0.9999999999999999,16,0.0017881947569549,0.9899470806121826
315,4,0.5918367346938775,0.9473684210526315,32,0.0017831451259553,0.9888888597488404
327,4,0.5918367346938775,0.9473684210526315,16,0.0021461402066051,0.9873015880584716
313,4,0.5918367346938775,0.9999999999999999,16,0.0025748908519744,0.9857142567634584
318,4,0.12244897959183676,0.9999999999999999,16,0.0022765668109059,0.9857142567634584
328,4,0.0816326530612245,0.9999999999999999,16,0.0027020110283046,0.985185205936432
317,4,1.0,0.9999999999999999,32,0.0026446054689586,0.9830687642097472
329,4,0.1836734693877551,0.9473684210526315,16,0.0033818269148468,0.9804232716560364
