,clientID,client_lr,client_mom,batch_size,loss,accuracy
1195,15,0.5918367346938775,0.9999999999999999,16,0.0032313589472323,0.8671306371688843
1192,15,1.0,0.9473684210526315,16,0.0034009665250778,0.8610352873802185
1193,15,1.0,0.9999999999999999,16,0.0034757982939481,0.8576692342758179
1194,15,1.0,0.9999999999999999,32,0.0037117931060492,0.8469341397285461
1199,15,0.5918367346938775,0.9473684210526315,16,0.0037352032959461,0.8450236320495605
1197,15,1.0,0.9473684210526315,32,0.003798107849434,0.844750702381134
1196,15,0.5918367346938775,0.9999999999999999,32,0.003809951711446,0.8425673246383667
1198,15,0.1836734693877551,0.9999999999999999,16,0.0039166049100458,0.83810955286026
1200,15,0.163265306122449,0.9999999999999999,16,0.0042293891310691,0.8214610815048218
1201,15,0.12244897959183676,0.9999999999999999,16,0.0044684777967631,0.8146378993988037
