,clientID,client_lr,client_mom,batch_size,loss,accuracy
1963,19,1.0,0.631578947368421,16,0.0715915784239769,0.4359756112098694
1962,19,0.5918367346938775,0.631578947368421,16,0.0707731992006301,0.4184451103210449
1964,19,0.12244897959183676,0.9999999999999999,16,0.0725922733545303,0.4138719439506531
1966,19,1.0,0.9473684210526315,64,0.072862796485424,0.3986280560493469
1967,19,0.0816326530612245,0.9999999999999999,32,0.0748243108391761,0.3925305008888244
1965,19,0.1836734693877551,0.9473684210526315,32,0.0759936794638633,0.3887194991111755
1970,19,0.5918367346938775,0.9473684210526315,64,0.0757335722446441,0.3818597495555877
1971,19,0.12244897959183676,0.9999999999999999,32,0.0757638216018676,0.3788109719753265
1968,19,0.12244897959183676,0.9473684210526315,32,0.0758290216326713,0.3772865831851959
1972,19,0.04081632653061224,0.9473684210526315,16,0.0763351842761039,0.3711890280246734
