,clientID,client_lr,client_mom,batch_size,loss,accuracy
914,9,1.0,0.9473684210526315,32,0.001044409465976,0.9947252869606018
2699,9,1.0,0.9473684210526315,32,0.001044409465976,0.9947252869606018
912,9,1.0,0.9999999999999999,64,0.0022552479058504,0.9872527718544006
2697,9,1.0,0.9999999999999999,64,0.0022552479058504,0.9872527718544006
915,9,0.5918367346938775,0.9473684210526315,16,0.0024112344253808,0.9850549697875975
2700,9,0.5918367346938775,0.9473684210526315,16,0.0024112344253808,0.9850549697875975
913,9,1.0,0.9473684210526315,16,0.0025048688985407,0.9837362766265868
2698,9,1.0,0.9473684210526315,16,0.0025048688985407,0.9837362766265868
920,9,0.1836734693877551,0.9999999999999999,16,0.0038285350892692,0.9810988903045654
2705,9,0.1836734693877551,0.9999999999999999,16,0.0038285350892692,0.9810988903045654
