,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
15,12/12/22-044024,12/12/22-044213,108.06968212127686,30,0.05133097618818283,0.6182495355606079,0.48733705282211304,0.7640876173973083,0.05530526861548424,0.572864294052124,0.47068676352500916,0.7223650217056274,relu,0.1,0.9,8,30
21,12/12/22-045103,12/12/22-045251,108.00100898742676,30,0.048012759536504745,0.6446927189826965,0.51824951171875,0.7890558838844299,0.05461110547184944,0.5678392052650452,0.45896148681640625,0.7365591526031494,relu,0.5,0.3,8,30
20,12/12/22-044917,12/12/22-045103,105.98877429962158,30,0.049084022641181946,0.6314711570739746,0.4906890094280243,0.7754561305046082,0.05521135777235031,0.5594639778137207,0.4304857552051544,0.7138888835906982,relu,0.5,0.0,8,30
11,12/12/22-043312,12/12/22-043501,108.09938335418701,30,0.050187163054943085,0.628119170665741,0.4830540120601654,0.7752540111541748,0.05929188430309296,0.5494137406349182,0.4505862593650818,0.6593137383460999,relu,0.05,0.9,8,30
22,12/12/22-045252,12/12/22-045439,107.39085602760315,30,0.05228065326809883,0.6052141785621643,0.4635009169578552,0.7649047374725342,0.05806116759777069,0.5477386713027954,0.42378559708595276,0.6950549483299255,relu,0.5,0.6,8,30
17,12/12/22-044359,12/12/22-044546,107.06085205078125,30,0.05037500709295273,0.6227188110351562,0.47579142451286316,0.7801526784896851,0.059174101799726486,0.5376884341239929,0.3685092031955719,0.7189542651176453,relu,0.3,0.3,8,30
16,12/12/22-044213,12/12/22-044359,105.73346042633057,30,0.0527619943022728,0.5996275544166565,0.4357541799545288,0.7692307829856873,0.05732261389493942,0.5376884341239929,0.41206029057502747,0.7343283295631409,relu,0.3,0.0,8,30
7,12/12/22-042559,12/12/22-042748,108.1691267490387,30,0.05372389405965805,0.597206711769104,0.42737430334091187,0.7624584436416626,0.060032665729522705,0.5309882760047913,0.402010053396225,0.6703910827636719,relu,0.03,0.9,8,30
14,12/12/22-043837,12/12/22-044024,107.15435338020325,30,0.05583665519952774,0.5731843709945679,0.40595903992652893,0.7478559017181396,0.05964136868715286,0.5259631276130676,0.36180904507637024,0.7081966996192932,relu,0.1,0.6,8,30
18,12/12/22-044546,12/12/22-044735,109.15788149833679,30,0.04669642075896263,0.6603351831436157,0.5420856475830078,0.7840021252632141,0.06467435508966446,0.5159128904342651,0.3953098952770233,0.6293333172798157,relu,0.3,0.6,8,30
12,12/12/22-043501,12/12/22-043647,106.31291961669922,30,0.06460074335336685,0.4897579252719879,0.2845437526702881,0.6989936232566833,0.06721951812505722,0.45728641748428345,0.2730318307876587,0.6392157077789307,relu,0.1,0.0,8,30
10,12/12/22-043123,12/12/22-043312,109.35273671150208,30,0.06397106498479843,0.4973929226398468,0.29068902134895325,0.703153133392334,0.06745310872793198,0.4505862593650818,0.2948073744773865,0.654275119304657,relu,0.05,0.6,8,30
13,12/12/22-043647,12/12/22-043837,109.39733457565308,30,0.06106363981962204,0.5262569785118103,0.33519554138183594,0.717417299747467,0.06854322552680969,0.44723618030548096,0.29145729541778564,0.6000000238418579,relu,0.1,0.3,8,30
9,12/12/22-042934,12/12/22-043123,108.7907657623291,30,0.07030099630355835,0.4368714988231659,0.19199255108833313,0.6500630378723145,0.07043842226266861,0.44556114077568054,0.22948074340820312,0.6088888645172119,relu,0.05,0.3,8,30
3,12/12/22-041845,12/12/22-042034,108.35454320907593,30,0.06536474823951721,0.4828677773475647,0.2681564390659332,0.6883364915847778,0.06873767077922821,0.4438861012458801,0.26800671219825745,0.6106870174407959,relu,0.01,0.9,8,30
6,12/12/22-042410,12/12/22-042559,109.12123775482178,30,0.0699525997042656,0.4409683346748352,0.1994413435459137,0.6530487537384033,0.07021819800138474,0.43383583426475525,0.23283082246780396,0.6347032189369202,relu,0.03,0.6,8,30
8,12/12/22-042748,12/12/22-042934,105.80175256729126,30,0.07169568538665771,0.41955307126045227,0.17504654824733734,0.6578026413917542,0.07195834815502167,0.41038525104522705,0.17085427045822144,0.5964912176132202,relu,0.05,0.0,8,30
5,12/12/22-042221,12/12/22-042410,108.7564914226532,30,0.07352813333272934,0.3938547372817993,0.14283053576946259,0.6370431780815125,0.07426503300666809,0.383584588766098,0.19597989320755005,0.5849999785423279,relu,0.03,0.3,8,30
4,12/12/22-042034,12/12/22-042221,106.64415192604065,30,0.0760442465543747,0.3726257085800171,0.10800744593143463,0.5973223447799683,0.07767757028341293,0.36515912413597107,0.17085427045822144,0.5573770403862,relu,0.03,0.0,8,30
2,12/12/22-041657,12/12/22-041845,107.9291410446167,30,0.07975733280181885,0.3227187991142273,0.06312849372625351,0.5854922533035278,0.08004578948020935,0.3450586199760437,0.08877722173929214,0.4953271150588989,relu,0.01,0.6,8,30
19,12/12/22-044736,12/12/22-044917,101.41844940185547,28,0.07533229887485504,0.37839850783348083,0.18063314259052277,0.6150919198989868,0.07903911918401718,0.3433835804462433,0.14740368723869324,0.5301204919815063,relu,0.3,0.9,8,30
1,12/12/22-041509,12/12/22-041657,107.73529553413391,30,0.08203539997339249,0.28808194398880005,0.02979515865445137,0.5161290168762207,0.07999307662248611,0.31658291816711426,0.030150754377245903,0.6428571343421936,relu,0.01,0.3,8,30
0,12/12/22-041324,12/12/22-041509,105.25791597366333,30,0.08479250222444534,0.23649907112121582,0.016201118007302284,0.5799999833106995,0.08311280608177185,0.26800671219825745,0.01675041951239109,0.5,relu,0.01,0.0,8,30
23,12/12/22-045439,12/12/22-045627,107.86346483230591,30,0.0831933245062828,0.27374300360679626,0.06499069184064865,0.5162721872329712,0.08457647264003754,0.2629815638065338,0.09045226126909256,0.4655172526836395,relu,0.5,0.9,8,30
