,clientID,client_lr,client_mom,batch_size,loss,accuracy
409,8,1.0,0.6666666666666666,16,0.0037305287551134,0.8423815369606018
408,8,1.0,1.0,16,0.0037338123656809,0.8412380218505859
410,8,1.0,1.0,32,0.0039656800217926,0.8320335745811462
411,8,1.0,1.0,64,0.0039962483569979,0.8307588696479797
412,8,0.1836734693877551,1.0,16,0.004155377857387,0.8258848190307617
415,8,0.0816326530612245,1.0,16,0.0045437710359692,0.8077759742736816
413,8,1.0,0.3333333333333333,16,0.0045764110982418,0.8068199157714844
414,8,1.0,0.6666666666666666,32,0.0045577506534755,0.8045516014099121
417,8,0.1836734693877551,1.0,32,0.0048110871575772,0.7970156073570251
416,8,1.0,0.3333333333333333,32,0.0047253919765353,0.7943723797798157
