,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,batch_size,client_lr,client_momentum,epochs
19,06/20/21-164444,06/20/21-164530,45.59830832481384,28,0.001118021784350276,0.994179904460907,0.9936507940292358,0.9949668645858765,0.005507911555469036,0.9666666388511658,0.9666666388511658,0.9689737558364868,relu,16,0.07,0.95,30
74,06/20/21-171627,06/20/21-171700,32.749695777893066,30,0.0005234463606029749,0.9973545074462891,0.9970899224281311,0.997617781162262,0.005723366979509592,0.9666666388511658,0.9666666388511658,0.9666666388511658,relu,32,0.3,0.95,30
69,06/20/21-171403,06/20/21-171432,28.084022521972656,28,0.0011367547558620572,0.993915319442749,0.993915319442749,0.9947047829627991,0.006084928289055824,0.9666666388511658,0.9642857313156128,0.9688995480537415,relu,32,0.1,0.95,30
34,06/20/21-165609,06/20/21-165653,44.322996377944946,27,0.0002809858415275812,0.9984126687049866,0.9984126687049866,0.9989412426948547,0.005937617272138596,0.9642857313156128,0.9642857313156128,0.9642857313156128,relu,16,0.3,0.95,30
33,06/20/21-165523,06/20/21-165609,46.132771253585815,28,0.00037611901643685997,0.9981481432914734,0.9978836178779602,0.9984118342399597,0.006247426383197308,0.9642857313156128,0.961904764175415,0.964200496673584,relu,16,0.3,0.9,30
78,06/20/21-171828,06/20/21-171850,21.725126028060913,22,0.0009556585573591292,0.9944444298744202,0.994179904460907,0.995760440826416,0.005863948725163937,0.9642857313156128,0.9642857313156128,0.9665871262550354,relu,32,0.5,0.9,30
18,06/20/21-164403,06/20/21-164444,41.20557475090027,25,0.003344925818964839,0.982275128364563,0.979629635810852,0.9858892560005188,0.006893603131175041,0.961904764175415,0.961904764175415,0.964200496673584,relu,16,0.07,0.9,30
24,06/20/21-164836,06/20/21-164917,41.600329875946045,26,0.0007446648087352514,0.9960317611694336,0.9960317611694336,0.9965590238571167,0.00571791734546423,0.961904764175415,0.9595237970352173,0.9664268493652344,relu,16,0.09,0.95,30
79,06/20/21-171850,06/20/21-171908,18.19111919403076,18,0.0015803626738488674,0.9902116656303406,0.9896825551986694,0.9909933805465698,0.006390908267349005,0.961904764175415,0.9571428298950195,0.9617224931716919,relu,32,0.5,0.95,30
73,06/20/21-171604,06/20/21-171627,22.586846113204956,21,0.0016451171832159162,0.9902116656303406,0.9888888597488403,0.9923015832901001,0.006844670046120882,0.9595237970352173,0.9571428298950195,0.9640287756919861,relu,32,0.3,0.9,30
