,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,batch_size,client_lr,client_momentum,epochs
79,06/20/21-171743,06/20/21-171805,22.35774517059326,20,0.0015873857773840427,0.9902116656303406,0.9899470806121826,0.9912582635879517,0.006013131234794855,0.9642857313156128,0.9571428298950195,0.9686747193336487,relu,32,0.5,0.95,30
24,06/20/21-164758,06/20/21-164848,50.319108963012695,30,0.0005415064515545964,0.9970899224281311,0.9970899224281311,0.997617781162262,0.006592235527932644,0.9642857313156128,0.9547619223594666,0.963942289352417,relu,16,0.09,0.95,30
33,06/20/21-165432,06/20/21-165514,41.6266348361969,25,0.0002454691275488585,0.9986772537231445,0.9986772537231445,0.9989415407180786,0.006262673065066338,0.961904764175415,0.961904764175415,0.964200496673584,relu,16,0.3,0.9,30
73,06/20/21-171456,06/20/21-171526,30.21459150314331,29,0.0009830608032643795,0.9947090148925781,0.9947090148925781,0.9949722290039062,0.00753514701500535,0.9595237970352173,0.949999988079071,0.9614458084106445,relu,32,0.3,0.9,30
38,06/20/21-165728,06/20/21-165805,37.373223543167114,21,0.000702928751707077,0.9960317611694336,0.9955026507377625,0.9960296750068665,0.0068084364756941795,0.9571428298950195,0.9571428298950195,0.9594271779060364,relu,16,0.5,0.9,30
34,06/20/21-165514,06/20/21-165542,27.62837266921997,15,0.0026023625396192074,0.9854497313499451,0.9846560955047607,0.9867444038391113,0.006803983822464943,0.9547619223594666,0.9523809552192688,0.9592326283454895,relu,16,0.3,0.95,30
74,06/20/21-171526,06/20/21-171553,26.741297960281372,26,0.0009912002133205533,0.9936507940292358,0.9936507940292358,0.9944400191307068,0.007108634803444147,0.9547619223594666,0.9547619223594666,0.9616307020187378,relu,32,0.3,0.95,30
78,06/20/21-171717,06/20/21-171743,25.809208154678345,23,0.0012615816667675972,0.9933862686157227,0.9933862686157227,0.9936491250991821,0.007446543779224157,0.949999988079071,0.9476190209388733,0.9521530866622925,relu,32,0.5,0.9,30
69,06/20/21-171259,06/20/21-171327,27.592539072036743,25,0.0022742750588804483,0.9870370626449585,0.9859788417816162,0.9891188740730286,0.008586208336055279,0.9476190209388733,0.9452381134033203,0.9497607946395874,relu,32,0.1,0.95,30
29,06/20/21-165146,06/20/21-165218,32.40804362297058,18,0.0022340340074151754,0.9870370626449585,0.9859788417816162,0.9885941743850708,0.008726479485630989,0.9476190209388733,0.9476190209388733,0.9498806595802307,relu,16,0.1,0.95,30
18,06/20/21-164328,06/20/21-164416,47.857576847076416,30,0.0020454248879104853,0.9886243343353271,0.988095223903656,0.9907161593437195,0.00843803957104683,0.9452381134033203,0.9428571462631226,0.9519230723381042,relu,16,0.07,0.9,30
14,06/20/21-164021,06/20/21-164058,37.949766874313354,23,0.002464820398017764,0.9851852059364319,0.9838624596595764,0.9864721298217773,0.008931438438594341,0.9452381134033203,0.9428571462631226,0.9496402740478516,relu,16,0.05,0.95,30
64,06/20/21-171021,06/20/21-171048,27.195733785629272,26,0.0018396262312307954,0.9894179701805115,0.988359808921814,0.9909814596176147,0.009073393419384956,0.9428571462631226,0.9404761791229248,0.9495192170143127,relu,32,0.09,0.95,30
32,06/20/21-165351,06/20/21-165432,40.470942735672,25,0.0031052744016051292,0.982275128364563,0.979629635810852,0.9856268167495728,0.008606488816440105,0.9428571462631226,0.9404761791229248,0.9472422003746033,relu,16,0.3,0.6,30
28,06/20/21-165112,06/20/21-165146,33.29110026359558,21,0.0028236722573637962,0.9841269850730896,0.982275128364563,0.9859266877174377,0.009329990483820438,0.9428571462631226,0.938095211982727,0.944844126701355,relu,16,0.1,0.9,30
19,06/20/21-164417,06/20/21-164501,44.59472179412842,27,0.0017734105931594968,0.9910053014755249,0.9891534447669983,0.9917771816253662,0.008778005838394165,0.9428571462631226,0.9428571462631226,0.9428571462631226,relu,16,0.07,0.95,30
37,06/20/21-165657,06/20/21-165727,29.697617530822754,18,0.0031318645924329758,0.9812169075012207,0.9793650507926941,0.9835281372070312,0.009758775122463703,0.9404761791229248,0.9357143044471741,0.9469879269599915,relu,16,0.5,0.6,30
23,06/20/21-164725,06/20/21-164757,32.786338567733765,20,0.003324693301692605,0.9820106029510498,0.979629635810852,0.984578549861908,0.010743482038378716,0.938095211982727,0.9285714030265808,0.9375,relu,16,0.09,0.9,30
36,06/20/21-165615,06/20/21-165657,42.06142830848694,26,0.0026654661633074284,0.9857142567634583,0.9825396537780762,0.9890812039375305,0.010744013823568821,0.938095211982727,0.9309523701667786,0.942168653011322,relu,16,0.5,0.3,30
9,06/20/21-163639,06/20/21-163721,41.692423820495605,26,0.003944860305637121,0.9767195582389832,0.9748677015304565,0.979792594909668,0.011122604832053185,0.9357143044471741,0.9261904954910278,0.9396135210990906,relu,16,0.03,0.95,30
54,06/20/21-170506,06/20/21-170537,30.70475125312805,29,0.0033498755656182766,0.9809523820877075,0.9798941612243652,0.9837981462478638,0.009261037223041058,0.9357143044471741,0.9357143044471741,0.9447115659713745,relu,32,0.05,0.95,30
31,06/20/21-165309,06/20/21-165351,42.46739673614502,26,0.00424105953425169,0.976190447807312,0.9714285731315613,0.9805073142051697,0.010152299888432026,0.9357143044471741,0.9309523701667786,0.942168653011322,relu,16,0.3,0.3,30
68,06/20/21-171227,06/20/21-171259,31.891984462738037,28,0.0036057881079614162,0.9775132536888123,0.9746031761169434,0.9818763136863708,0.009549337439239025,0.9333333373069763,0.9261904954910278,0.9396135210990906,relu,32,0.1,0.9,30
59,06/20/21-170749,06/20/21-170812,23.790038108825684,22,0.003515911754220724,0.9793650507926941,0.9756613969802856,0.9818956255912781,0.009940567426383495,0.9333333373069763,0.9285714030265808,0.9397590160369873,relu,32,0.07,0.95,30
8,06/20/21-163550,06/20/21-163639,48.32828998565674,30,0.004696627613157034,0.9753968119621277,0.970634937286377,0.9791833758354187,0.01018142607063055,0.9333333373069763,0.9333333373069763,0.9377990365028381,relu,16,0.03,0.9,30
72,06/20/21-171429,06/20/21-171455,26.84040355682373,25,0.005405161064118147,0.967989444732666,0.9621692895889282,0.9735010862350464,0.010733033530414104,0.9309523701667786,0.9238095283508301,0.9371980428695679,relu,32,0.3,0.6,30
58,06/20/21-170716,06/20/21-170748,32.817988872528076,30,0.004126476589590311,0.9753968119621277,0.9724867939949036,0.9794830679893494,0.010997051373124123,0.9309523701667786,0.9261904954910278,0.9373493790626526,relu,32,0.07,0.9,30
63,06/20/21-170949,06/20/21-171021,31.299506425857544,30,0.003965284675359726,0.9772486686706543,0.973809540271759,0.979771077632904,0.009899444878101349,0.9285714030265808,0.9285714030265808,0.9397590160369873,relu,32,0.09,0.9,30
27,06/20/21-165025,06/20/21-165112,46.8641574382782,29,0.006321394816040993,0.9621692895889282,0.9544973373413086,0.9683306217193604,0.01174040324985981,0.9285714030265808,0.9166666865348816,0.9390243887901306,relu,16,0.1,0.6,30
13,06/20/21-163946,06/20/21-164020,34.14019727706909,21,0.005690243095159531,0.9648148417472839,0.9595237970352173,0.9710843563079834,0.011271399445831776,0.9285714030265808,0.9214285612106323,0.9370459914207458,relu,16,0.05,0.9,30
53,06/20/21-170438,06/20/21-170506,27.69173526763916,26,0.006603499874472618,0.9589946866035461,0.9494708776473999,0.9663435816764832,0.01077857706695795,0.9285714030265808,0.9119047522544861,0.9341463446617126,relu,32,0.05,0.9,30
30,06/20/21-165219,06/20/21-165308,49.58742141723633,30,0.004962251055985689,0.9708994626998901,0.9650793671607971,0.9777539372444153,0.010457111522555351,0.9261904954910278,0.9261904954910278,0.9396135210990906,relu,16,0.3,0.0,30
49,06/20/21-170237,06/20/21-170303,25.950218439102173,25,0.006789954379200935,0.9584656357765198,0.949999988079071,0.9653225541114807,0.01129068061709404,0.9261904954910278,0.9190475940704346,0.9391727447509766,relu,32,0.03,0.95,30
4,06/20/21-163256,06/20/21-163345,48.30156135559082,30,0.00741420267149806,0.9539682269096375,0.9425926208496094,0.963754415512085,0.01224537193775177,0.9238095283508301,0.9071428775787354,0.9384236335754395,relu,16,0.01,0.95,30
17,06/20/21-164237,06/20/21-164328,50.551562786102295,30,0.008526180870831013,0.9465608596801758,0.938095211982727,0.9581194519996643,0.012518989853560925,0.9238095283508301,0.9047619104385376,0.9382715821266174,relu,16,0.07,0.6,30
71,06/20/21-171358,06/20/21-171428,29.971105575561523,30,0.007559534627944231,0.9537037014961243,0.9473544955253601,0.9623757004737854,0.013382650911808014,0.9190475940704346,0.9119047522544861,0.9364303350448608,relu,32,0.3,0.3,30
70,06/20/21-171327,06/20/21-171358,30.807739973068237,30,0.009913422167301178,0.941005289554596,0.929100513458252,0.9533116221427917,0.013150998391211033,0.9166666865348816,0.8999999761581421,0.9356435537338257,relu,32,0.3,0.0,30
26,06/20/21-164936,06/20/21-165025,48.54518532752991,30,0.010579998604953289,0.9335978627204895,0.9198412895202637,0.9476696848869324,0.013782978057861328,0.9142857193946838,0.8928571343421936,0.9375,relu,16,0.1,0.3,30
