,clientID,client_lr,client_mom,batch_size,loss,accuracy
558,7,1.0,0.631578947368421,16,0.0676355883479118,0.4571428596973419
554,7,0.163265306122449,0.9473684210526315,16,0.0693623796105384,0.4514285624027252
556,7,0.1836734693877551,0.9999999999999999,16,0.0721651092171669,0.4228571355342865
555,7,0.1836734693877551,0.9473684210526315,16,0.0717026367783546,0.4209523797035217
553,7,0.5918367346938775,0.9473684210526315,32,0.0716039091348648,0.4203174710273742
574,7,0.5918367346938775,0.631578947368421,16,0.0733753964304924,0.4146031737327575
620,7,1.0,0.631578947368421,32,0.0744570717215538,0.4082539677619934
566,7,0.1836734693877551,0.9999999999999999,32,0.0739935338497161,0.4031746089458465
561,7,0.5918367346938775,0.9473684210526315,16,0.0726873353123664,0.4019047617912292
573,7,1.0,0.3157894736842105,16,0.0729205906391143,0.3993650674819946
