,clientID,client_lr,client_mom,batch_size,loss,accuracy
472,6,1.0,0.631578947368421,16,0.0477371923625469,0.6464349031448364
474,6,0.163265306122449,0.9473684210526315,16,0.055653017014265,0.5792574882507324
473,6,0.04081632653061224,0.9999999999999999,16,0.0560282766819,0.5774896740913391
478,6,0.1836734693877551,0.9473684210526315,16,0.055567841976881,0.574543297290802
551,6,0.5918367346938775,0.3157894736842105,16,0.0564805790781974,0.5727754831314087
488,6,0.0816326530612245,0.9999999999999999,16,0.0565635338425636,0.5704183578491211
486,6,0.5918367346938775,0.9473684210526315,32,0.0575836487114429,0.566293478012085
491,6,0.1836734693877551,0.9999999999999999,32,0.0566435791552066,0.5639363527297974
476,6,0.1836734693877551,0.9999999999999999,16,0.0570214167237281,0.5615792870521545
494,6,0.12244897959183676,0.9999999999999999,16,0.0560968741774559,0.5598114132881165
