,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,batch_size,client_lr,client_momentum,epochs
18,06/15/21-112646,06/15/21-112740,53.35607886314392,30,0.01127198152244091,0.9280737638473511,0.9143442511558533,0.9479498863220215,0.02153213694691658,0.8508287072181702,0.8379374146461487,0.8817829489707947,relu,16,0.07,0.9,30
37,06/15/21-114326,06/15/21-114421,55.18880605697632,28,0.007755049038678408,0.9506147503852844,0.9456967115402222,0.9596589803695679,0.023688968271017075,0.8508287072181702,0.8471454977989197,0.8695651888847351,relu,16,0.5,0.6,30
36,06/15/21-114224,06/15/21-114326,61.846675872802734,30,0.011574625968933105,0.9243852496147156,0.9067623019218445,0.9481465816497803,0.02235415391623974,0.8453038930892944,0.8158379197120667,0.8789682388305664,relu,16,0.5,0.3,30
64,06/15/21-115801,06/15/21-115834,32.159130811691284,30,0.011034538969397545,0.9282786846160889,0.9118852615356445,0.9528908133506775,0.02422172948718071,0.8416206240653992,0.8250460624694824,0.875,relu,32,0.09,0.95,30
23,06/15/21-113109,06/15/21-113203,53.510189056396484,30,0.007442190777510405,0.9538934230804443,0.9479508399963379,0.9645537734031677,0.026175394654273987,0.8416206240653992,0.8342541456222534,0.8531073331832886,relu,16,0.09,0.9,30
73,06/15/21-120254,06/15/21-120326,31.857672452926636,30,0.011712626554071903,0.925000011920929,0.9147540926933289,0.9388012886047363,0.02761584147810936,0.8360957503318787,0.8250460624694824,0.8468809127807617,relu,32,0.3,0.9,30
32,06/15/21-113857,06/15/21-113956,59.54557204246521,30,0.011502635665237904,0.9243852496147156,0.9079918265342712,0.9486191272735596,0.022464275360107422,0.8360957503318787,0.8213627934455872,0.8727984428405762,relu,16,0.3,0.6,30
59,06/15/21-115525,06/15/21-115557,31.22545099258423,28,0.009290591813623905,0.9430328011512756,0.9329918026924133,0.9601433873176575,0.024705316871404648,0.8268876671791077,0.8121547102928162,0.8563106656074524,relu,32,0.07,0.95,30
9,06/15/21-111912,06/15/21-112006,54.39610481262207,30,0.011378336697816849,0.9282786846160889,0.9108606576919556,0.9503955245018005,0.026607925072312355,0.8250460624694824,0.8066298365592957,0.8588235378265381,relu,16,0.03,0.95,30
77,06/15/21-120458,06/15/21-120530,32.015663862228394,30,0.013485891744494438,0.9122951030731201,0.8989754319190979,0.9377939105033875,0.026571985334157944,0.8176795840263367,0.7955800890922546,0.8622754216194153,relu,32,0.5,0.6,30
