,clientID,client_lr,client_mom,batch_size,loss,accuracy
1197,15,0.0816326530612245,0.9999999999999999,16,0.0161061715334653,0.8954900503158569
1192,15,1.0,0.3157894736842105,16,0.0172714293003082,0.8902862071990967
1196,15,0.163265306122449,0.9473684210526315,16,0.0162955615669488,0.8898525834083557
1195,15,0.163265306122449,0.9999999999999999,32,0.0176855213940143,0.8807458877563477
1206,15,0.1836734693877551,0.9473684210526315,16,0.0178188681602478,0.8794448971748352
1198,15,0.163265306122449,0.9999999999999999,16,0.019367391243577,0.8655681014060974
1202,15,0.5918367346938775,0.631578947368421,16,0.0211935639381408,0.8620988726615906
1205,15,0.1836734693877551,0.9999999999999999,16,0.0211126152426004,0.8620988726615906
1193,15,0.04081632653061224,0.9999999999999999,16,0.0235693100839853,0.8421509265899658
1194,15,1.0,0.0,16,0.0230198670178651,0.8412836194038391
