,clientID,client_lr,client_mom,batch_size,loss,accuracy
1432,18,1.0,0.9473684210526315,32,0.0009230746072717,0.9955533742904664
1436,18,0.1836734693877551,0.9999999999999999,16,0.0007831667899154,0.9955533742904664
1443,18,0.163265306122449,0.9999999999999999,16,0.0010383671615272,0.994071125984192
1440,18,0.5918367346938775,0.9999999999999999,16,0.0011627746280282,0.9935770630836488
1446,18,0.5918367346938775,0.9473684210526315,32,0.0012977089500054,0.9930830001831056
1453,18,0.5918367346938775,0.9999999999999999,32,0.0013955158647149,0.992094874382019
1433,18,1.0,0.9473684210526315,16,0.0016556591726839,0.9901185631752014
1444,18,1.0,0.9999999999999999,32,0.0015331713948398,0.9901185631752014
1434,18,0.0816326530612245,0.9999999999999999,16,0.0018958793953061,0.9896245002746582
1441,18,0.163265306122449,0.9473684210526315,16,0.0019845920614898,0.9876482486724854
