,clientID,client_lr,client_mom,batch_size,loss,accuracy
793,16,1.0,1.0,16,0.0036211432889103,0.8467335104942322
792,16,1.0,1.0,64,0.0037407462950795,0.8431212902069092
794,16,1.0,1.0,32,0.0040900958701968,0.8266870975494385
796,16,1.0,0.6666666666666666,16,0.0041076010093092,0.8246058821678162
797,16,0.1836734693877551,1.0,16,0.0042334510944783,0.8188647031784058
795,16,1.0,0.3333333333333333,16,0.0042983721941709,0.818840742111206
798,16,1.0,0.6666666666666666,32,0.0044199139811098,0.8126211166381836
799,16,1.0,0.0,16,0.0047649382613599,0.7956845164299011
800,16,0.0816326530612245,1.0,16,0.0049625239335,0.7840585708618164
801,16,1.0,0.6666666666666666,64,0.0052612437866628,0.7756620049476624
