,clientID,client_lr,client_mom,batch_size,loss,accuracy
795,10,1.0,0.9473684210526315,16,0.0005654895212501,0.9970619678497314
792,10,1.0,0.9999999999999999,32,0.0006595171289518,0.996260702610016
800,10,0.5918367346938775,0.9473684210526315,16,0.0010655160294845,0.9941239356994628
806,10,0.163265306122449,0.9999999999999999,16,0.001018556416966,0.9941239356994628
818,10,0.1836734693877551,0.9473684210526315,16,0.0014109892072156,0.9930555820465088
793,10,0.12244897959183676,0.9999999999999999,16,0.0012003467418253,0.9927884340286256
794,10,0.5918367346938775,0.9999999999999999,16,0.0013234565267339,0.9927884340286256
804,10,0.5918367346938775,0.9999999999999999,32,0.0013529838761314,0.9906517267227172
816,10,0.0816326530612245,0.9999999999999999,16,0.0018461826257407,0.9901175498962402
802,10,0.1836734693877551,0.9999999999999999,32,0.0019826439674943,0.9895833134651184
