,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,batch_size,client_lr,client_momentum,epochs
24,06/22/21-144703,06/22/21-144738,34.63084292411804,30,0.07035914808511734,0.441904753446579,0.2107936441898346,0.6217228174209595,0.07568470388650894,0.4228571355342865,0.19428572058677673,0.49275362491607666,relu,16,0.09,0.95,30
73,06/22/21-150509,06/22/21-150529,20.542949199676514,30,0.07219699770212173,0.41206347942352295,0.17650793492794037,0.6376146674156189,0.07404731959104538,0.3942857086658478,0.08571428805589676,0.7142857313156128,relu,32,0.3,0.9,30
77,06/22/21-150630,06/22/21-150652,22.07187795639038,30,0.07387356460094452,0.4069841206073761,0.14222222566604614,0.6239554286003113,0.0752742737531662,0.38857144117355347,0.11999999731779099,0.6176470518112183,relu,32,0.5,0.6,30
23,06/22/21-144628,06/22/21-144703,34.909507274627686,30,0.07008593529462814,0.44634920358657837,0.19682539999485016,0.649895191192627,0.07342558354139328,0.38285714387893677,0.1371428519487381,0.6666666865348816,relu,16,0.09,0.9,30
18,06/22/21-144341,06/22/21-144416,34.75824761390686,30,0.07225386053323746,0.41777777671813965,0.16380952298641205,0.620192289352417,0.07603141665458679,0.37714284658432007,0.10285714268684387,0.6206896305084229,relu,16,0.07,0.9,30
14,06/22/21-144119,06/22/21-144154,34.77020478248596,30,0.07086093723773956,0.42920634150505066,0.1847619116306305,0.6539325714111328,0.07898131012916565,0.37142857909202576,0.17142857611179352,0.4838709533214569,relu,16,0.05,0.95,30
32,06/22/21-145114,06/22/21-145149,35.12584209442139,30,0.07143555581569672,0.43809524178504944,0.18412698805332184,0.6304348111152649,0.07678969949483871,0.37142857909202576,0.16571427881717682,0.5370370149612427,relu,16,0.3,0.6,30
75,06/22/21-150548,06/22/21-150608,20.466140508651733,30,0.07781621813774109,0.3460317552089691,0.08698412775993347,0.5458167195320129,0.08036074787378311,0.37142857909202576,0.051428571343421936,0.5,relu,32,0.5,0.0,30
13,06/22/21-144043,06/22/21-144118,35.09359645843506,30,0.07314047962427139,0.39619046449661255,0.147301584482193,0.6356164216995239,0.07753247022628784,0.36571428179740906,0.07428571581840515,0.7222222089767456,relu,16,0.05,0.9,30
30,06/22/21-145003,06/22/21-145038,34.69947123527527,30,0.07756795734167099,0.34539681673049927,0.09777777642011642,0.5559566617012024,0.08048056811094284,0.36000001430511475,0.034285712987184525,0.5454545617103577,relu,16,0.3,0.0,30
78,06/22/21-150653,06/22/21-150714,21.680278062820435,30,0.07225655019283295,0.4171428680419922,0.18730159103870392,0.6316916346549988,0.07688482850790024,0.35428571701049805,0.09714286029338837,0.6071428656578064,relu,32,0.5,0.9,30
31,06/22/21-145038,06/22/21-145114,35.03142070770264,30,0.07648485153913498,0.37015873193740845,0.10222221910953522,0.5897436141967773,0.0800359919667244,0.35428571701049805,0.06857142597436905,0.47999998927116394,relu,16,0.3,0.3,30
72,06/22/21-150447,06/22/21-150508,20.840829372406006,30,0.07417886704206467,0.39746031165122986,0.14222222566604614,0.6204985976219177,0.07869910448789597,0.34857141971588135,0.10285714268684387,0.6000000238418579,relu,32,0.3,0.6,30
28,06/22/21-144854,06/22/21-144928,34.343754291534424,30,0.0722796618938446,0.42222222685813904,0.15238095819950104,0.6332454085350037,0.07667642831802368,0.34857141971588135,0.1314285695552826,0.6052631735801697,relu,16,0.1,0.9,30
