,fedAvgFlag,clientID,client_lr,client_mom,batch_size,server_lr,server_mom,loss,accuracy
0,1,-1,0.01,0.01,8,0.5,0.9,-1.0,0.4681
1,1,-1,0.01,0.01,8,0.5,0.6,-1.0,0.45580003
2,1,-1,0.01,0.01,16,0.5,0.9,-1.0,0.45400003
3,1,-1,0.01,0.01,8,0.3,0.9,-1.0,0.43460003
4,1,-1,0.01,0.01,16,0.5,0.6,-1.0,0.42110002
5,1,-1,0.01,0.01,8,0.5,0.3,-1.0,0.42100003
6,1,-1,0.01,0.01,32,0.5,0.9,-1.0,0.41750002
7,1,-1,0.01,0.01,8,0.3,0.6,-1.0,0.41180003
8,1,-1,0.01,0.01,16,0.3,0.9,-1.0,0.4061
9,1,-1,0.01,0.01,8,0.5,0.0,-1.0,0.39280003
10,1,-1,0.01,0.01,16,0.5,0.3,-1.0,0.38920003
11,1,-1,0.01,0.01,32,0.5,0.6,-1.0,0.3849
12,1,-1,0.01,0.01,16,0.3,0.6,-1.0,0.38410002
13,1,-1,0.01,0.01,32,0.3,0.9,-1.0,0.3781
14,1,-1,0.01,0.01,8,0.3,0.3,-1.0,0.3682
15,1,-1,0.01,0.01,8,0.1,0.9,-1.0,0.3677
16,1,-1,0.01,0.01,16,0.5,0.0,-1.0,0.3668
17,1,-1,0.01,0.01,16,0.1,0.9,-1.0,0.35700002
18,1,-1,0.01,0.01,32,0.5,0.3,-1.0,0.34600002
19,1,-1,0.01,0.01,16,0.3,0.3,-1.0,0.34550002
20,1,-1,0.01,0.01,32,0.3,0.6,-1.0,0.33800003
21,1,-1,0.01,0.01,8,0.3,0.0,-1.0,0.3375
22,1,-1,0.01,0.01,8,0.05,0.9,-1.0,0.32790002
23,1,-1,0.01,0.01,32,0.5,0.0,-1.0,0.3237
24,1,-1,0.01,0.01,16,0.3,0.0,-1.0,0.3192
25,1,-1,0.01,0.01,8,0.1,0.6,-1.0,0.3124
26,1,-1,0.01,0.01,32,0.1,0.9,-1.0,0.31120002
27,1,-1,0.01,0.01,32,0.3,0.3,-1.0,0.30830002
28,1,-1,0.01,0.01,16,0.05,0.9,-1.0,0.30290002
29,1,-1,0.01,0.01,16,0.1,0.6,-1.0,0.2951
30,1,-1,0.01,0.01,8,0.03,0.9,-1.0,0.27780002
31,1,-1,0.01,0.01,32,0.3,0.0,-1.0,0.2759
32,1,-1,0.01,0.01,8,0.1,0.3,-1.0,0.2716
33,1,-1,0.01,0.01,32,0.05,0.9,-1.0,0.26380002
34,1,-1,0.01,0.01,16,0.03,0.9,-1.0,0.25890002
35,1,-1,0.01,0.01,8,0.05,0.6,-1.0,0.2579
36,1,-1,0.01,0.01,32,0.1,0.6,-1.0,0.2522
37,1,-1,0.01,0.01,8,0.1,0.0,-1.0,0.24710001
38,1,-1,0.01,0.01,16,0.1,0.3,-1.0,0.2441
39,1,-1,0.01,0.01,32,0.03,0.9,-1.0,0.22720002
40,1,-1,0.01,0.01,8,0.05,0.3,-1.0,0.2141
41,1,-1,0.01,0.01,8,0.03,0.6,-1.0,0.21130002
42,1,-1,0.01,0.01,16,0.05,0.6,-1.0,0.2063
43,1,-1,0.01,0.01,8,0.01,0.9,-1.0,0.20610002
44,1,-1,0.01,0.01,16,0.1,0.0,-1.0,0.20560001
45,1,-1,0.01,0.01,8,0.05,0.0,-1.0,0.20150001
46,1,-1,0.01,0.01,32,0.1,0.3,-1.0,0.19710001
47,1,-1,0.01,0.01,8,0.03,0.3,-1.0,0.1948
