,clientID,client_lr,client_mom,batch_size,loss,accuracy
1124,11,0.0816326530612245,0.9999999999999999,16,0.0356211364269256,0.7481146454811096
1123,11,0.5918367346938775,0.9473684210526315,64,0.0379666052758693,0.7295123338699341
1122,11,1.0,0.3157894736842105,16,0.0385006219148635,0.726998507976532
1126,11,0.1836734693877551,0.9999999999999999,32,0.0400305949151515,0.711747944355011
1128,11,0.5918367346938775,0.3157894736842105,16,0.0409179516136646,0.7048768401145935
1125,11,0.12244897959183676,0.9999999999999999,16,0.0407311767339706,0.7030333280563354
1127,11,0.12244897959183676,0.9473684210526315,16,0.0436111018061637,0.6804088950157166
1129,11,1.0,0.631578947368421,32,0.0437472984194755,0.677057147026062
1133,11,0.5918367346938775,0.631578947368421,16,0.0456821173429489,0.6708563566207886
1131,11,1.0,0.0,16,0.0458295606076717,0.6651583909988403
