,clientID,client_lr,client_mom,batch_size,loss,accuracy
1438,14,0.12244897959183676,0.9999999999999999,32,0.0271823499351739,0.811298668384552
1439,14,0.1836734693877551,0.9473684210526315,16,0.0288683641701936,0.7992646098136902
1440,14,0.5918367346938775,0.3157894736842105,16,0.0302503388375043,0.7874811887741089
1437,14,0.04081632653061224,0.9999999999999999,16,0.0313899293541908,0.7807120084762573
1443,14,1.0,0.631578947368421,32,0.0329387262463569,0.7668393850326538
1445,14,0.12244897959183676,0.9473684210526315,16,0.0327686555683612,0.7650843858718872
1442,14,0.0816326530612245,0.9999999999999999,16,0.0329468958079814,0.7640815377235413
1457,14,0.1836734693877551,0.9999999999999999,32,0.033128272742033,0.7636637091636658
1452,14,0.5918367346938775,0.9473684210526315,64,0.0334821380674839,0.7612401843070984
1447,14,0.12244897959183676,0.9473684210526315,32,0.0343489535152912,0.7564767003059387
