,clientID,client_lr,client_mom,batch_size,loss,accuracy
283,3,0.12244897959183676,0.9999999999999999,16,0.0641758292913436,0.4949937462806701
282,3,1.0,0.631578947368421,16,0.0654189810156822,0.4862327873706817
289,3,0.1836734693877551,0.9473684210526315,16,0.0652515217661857,0.4862327873706817
284,3,0.5918367346938775,0.9473684210526315,16,0.0665652230381965,0.4818523228168487
287,3,0.5918367346938775,0.631578947368421,16,0.0661606267094612,0.4774718284606933
290,3,1.0,0.631578947368421,32,0.0685260742902755,0.4499374330043793
285,3,1.0,0.3157894736842105,16,0.0692071840167045,0.444931149482727
293,3,0.12244897959183676,0.9473684210526315,32,0.0704912692308425,0.4418022632598877
286,3,1.0,0.9473684210526315,32,0.0697271674871444,0.436170220375061
291,3,1.0,0.0,16,0.0703726485371589,0.4242803454399109
