,clientID,client_lr,client_mom,batch_size,loss,accuracy
1277,16,0.5918367346938775,0.9999999999999999,32,0.0013204256538301,0.9931216835975648
1285,16,0.5918367346938775,0.9473684210526315,16,0.0019116415642201,0.9878306984901428
1289,16,1.0,0.9473684210526315,32,0.0022852995898574,0.9878306984901428
1274,16,0.1836734693877551,0.9999999999999999,16,0.0023691607639193,0.9867724776268004
1290,16,0.5918367346938775,0.9999999999999999,16,0.0022599517833441,0.9867724776268004
1273,16,1.0,0.631578947368421,16,0.0027122101746499,0.9841269850730896
1272,16,1.0,0.9473684210526315,16,0.0029288670048117,0.9835978746414183
1278,16,0.12244897959183676,0.9999999999999999,16,0.0026014021132141,0.9835978746414183
1287,16,0.5918367346938775,0.9473684210526315,32,0.0029060370288789,0.9835978746414183
1275,16,0.0816326530612245,0.9999999999999999,16,0.0033922705333679,0.9820106029510498
