,clientID,client_lr,client_mom,batch_size,loss,accuracy
792,10,0.12244897959183676,0.9999999999999999,32,0.0126401679590344,0.9208929538726808
798,10,1.0,0.3157894736842105,16,0.0128869907930493,0.915041208267212
801,10,0.5918367346938775,0.631578947368421,16,0.0136135509237647,0.9126571416854858
805,10,0.12244897959183676,0.9999999999999999,16,0.0136575950309634,0.9122236967086792
808,10,1.0,0.631578947368421,16,0.0145744075998663,0.906588613986969
794,10,0.163265306122449,0.9999999999999999,32,0.0148080727085471,0.9042046070098876
815,10,0.163265306122449,0.9473684210526315,16,0.0156213883310556,0.9005201458930969
800,10,0.12244897959183676,0.9473684210526315,16,0.0157431159168481,0.8970524668693542
796,10,0.1836734693877551,0.9473684210526315,16,0.0159485880285501,0.8907672166824341
795,10,1.0,0.3157894736842105,32,0.0168345514684915,0.8892500996589661
