,clientID,client_lr,client_mom,batch_size,loss,accuracy
394,5,0.5918367346938775,0.9473684210526315,16,0.0002454691275488,0.9986772537231444
393,5,0.163265306122449,0.9999999999999999,16,0.0005415064515545,0.9970899224281312
396,5,1.0,0.9473684210526315,16,0.000702928751707,0.9960317611694336
395,5,0.5918367346938775,0.9473684210526315,32,0.0009830608032643,0.994709014892578
398,5,0.5918367346938775,0.9999999999999999,32,0.0009912002133205,0.9936507940292358
399,5,1.0,0.9473684210526315,32,0.0012615816667675,0.9933862686157228
407,5,0.12244897959183676,0.9999999999999999,16,0.0017734105931594,0.9910053014755248
392,5,1.0,0.9999999999999999,32,0.001587385777384,0.9902116656303406
404,5,0.163265306122449,0.9999999999999999,32,0.0018396262312307,0.9894179701805116
402,5,0.12244897959183676,0.9473684210526315,16,0.0020454248879104,0.9886243343353271
