,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,batch_size,client_lr,client_momentum,epochs
79,07/02/21-021534,07/02/21-021708,94.40839910507202,28,0.003570086322724819,0.852802038192749,0.8268740773200989,0.8891171216964722,0.004979750607162714,0.7916496396064758,0.7724109888076782,0.8261821269989014,relu,32,0.5,0.95,30
39,07/02/21-011923,07/02/21-012201,158.16871666908264,24,0.003597469534724951,0.8503912091255188,0.8242812752723694,0.8845552802085876,0.005130634177476168,0.7887842655181885,0.7593123316764832,0.8215234875679016,relu,16,0.5,0.95,30
33,07/02/21-010138,07/02/21-010419,160.65162420272827,25,0.003939528483897448,0.8358351588249207,0.8059952855110168,0.8772650957107544,0.005352823995053768,0.7715923190116882,0.7392550110816956,0.8146143555641174,relu,16,0.3,0.9,30
78,07/02/21-021409,07/02/21-021533,84.35730171203613,25,0.004178923089057207,0.8242812752723694,0.793076753616333,0.8775859475135803,0.005401582457125187,0.7683176398277283,0.7359803318977356,0.8183887004852295,relu,32,0.5,0.9,30
29,07/02/21-004851,07/02/21-005203,192.88753366470337,30,0.0041542621329426765,0.8250091075897217,0.7934406995773315,0.8781211972236633,0.0054126279428601265,0.7679083347320557,0.7294310331344604,0.8284518718719482,relu,16,0.1,0.95,30
74,07/02/21-020721,07/02/21-020905,104.88194036483765,30,0.004033702425658703,0.8296488523483276,0.7943504452705383,0.8829954266548157,0.005484479945152998,0.7642242908477783,0.718379020690918,0.8290033340454102,relu,32,0.3,0.95,30
19,07/02/21-002021,07/02/21-002333,191.88283944129944,30,0.004392111673951149,0.8125454783439636,0.774517834186554,0.8738965392112732,0.005535047501325607,0.7617683410644531,0.7290216684341431,0.8237742781639099,relu,16,0.07,0.95,30
24,07/02/21-003437,07/02/21-003747,190.45767426490784,30,0.004207727964967489,0.8199144601821899,0.7847980260848999,0.8789098262786865,0.0054280320182442665,0.7617683410644531,0.730659008026123,0.825624406337738,relu,16,0.09,0.95,30
38,07/02/21-011657,07/02/21-011923,145.42101621627808,22,0.0041494350880384445,0.8232350945472717,0.7880276441574097,0.8727016448974609,0.005447081755846739,0.7593123316764832,0.7130576968193054,0.8232514262199402,relu,16,0.5,0.9,30
64,07/02/21-015217,07/02/21-015400,103.21816039085388,30,0.005293101537972689,0.7783387899398804,0.727256178855896,0.852511465549469,0.005857684183865786,0.7564470171928406,0.718379020690918,0.8197104334831238,relu,32,0.09,0.95,30
34,07/02/21-010419,07/02/21-010713,174.06737422943115,27,0.003723379224538803,0.8422489166259766,0.8152292370796204,0.8875792622566223,0.00545643363147974,0.7556283473968506,0.7228816747665405,0.8060246706008911,relu,16,0.3,0.95,30
69,07/02/21-015855,07/02/21-020038,103.64053440093994,30,0.004928296431899071,0.7909843325614929,0.7479985356330872,0.8629302978515625,0.005725360009819269,0.7523536682128906,0.7159230709075928,0.8226717114448547,relu,32,0.1,0.95,30
23,07/02/21-003123,07/02/21-003436,193.40971899032593,30,0.005090582184493542,0.7801128029823303,0.735307514667511,0.8564238548278809,0.00573509419336915,0.751125693321228,0.7032337188720703,0.8188751339912415,relu,16,0.09,0.9,30
73,07/02/21-020536,07/02/21-020720,104.56976509094238,30,0.004539352376013994,0.8052219748497009,0.7652838230133057,0.8702219128608704,0.0057022166438400745,0.7498976588249207,0.7101923823356628,0.8168550133705139,relu,32,0.3,0.9,30
37,07/02/21-011342,07/02/21-011657,195.34269189834595,30,0.004758053924888372,0.7963519096374512,0.7562772631645203,0.8667952418327332,0.005851071793586016,0.7429389953613281,0.6921817660331726,0.8188862204551697,relu,16,0.5,0.6,30
28,07/02/21-004538,07/02/21-004850,192.17651462554932,30,0.005163297988474369,0.7764738202095032,0.7264373898506165,0.8579102754592896,0.005950680933892727,0.7392550110816956,0.6979123950004578,0.8142311573028564,relu,16,0.1,0.9,30
13,07/02/21-000232,07/02/21-000545,192.6343126296997,30,0.0058382428251206875,0.7512281537055969,0.6904566884040833,0.83977872133255,0.006012594327330589,0.7384363412857056,0.6672124266624451,0.8346134424209595,relu,16,0.05,0.9,30
14,07/02/21-000545,07/02/21-000856,191.45741248130798,30,0.005156128201633692,0.7808406352996826,0.7362172603607178,0.8607668876647949,0.0060562435537576675,0.7367990016937256,0.6835857629776001,0.819028913974762,relu,16,0.05,0.95,30
32,07/02/21-005825,07/02/21-010138,192.80151891708374,30,0.005601733922958374,0.7535935044288635,0.6997361779212952,0.8516775369644165,0.0060795871540904045,0.732296347618103,0.6770364046096802,0.8224763870239258,relu,16,0.3,0.6,30
59,07/02/21-014415,07/02/21-014600,104.69325089454651,30,0.005470622796565294,0.7612354159355164,0.710789680480957,0.8519245386123657,0.006143893115222454,0.7282030582427979,0.6770364046096802,0.8147783279418945,relu,32,0.07,0.95,30
63,07/02/21-015034,07/02/21-015217,103.1792824268341,30,0.006408818997442722,0.7256186604499817,0.655704140663147,0.8262165188789368,0.006370287388563156,0.7273843884468079,0.65329509973526,0.8308172821998596,relu,32,0.09,0.9,30
18,07/02/21-001710,07/02/21-002020,190.70988655090332,30,0.005687178112566471,0.7522289156913757,0.6946870684623718,0.8484916090965271,0.006327874027192593,0.7228816747665405,0.669668436050415,0.8123137950897217,relu,16,0.07,0.9,30
9,07/01/21-235224,07/01/21-235537,192.86177468299866,30,0.0056194220669567585,0.7581422924995422,0.7044668793678284,0.8478130102157593,0.006370858754962683,0.7220630645751953,0.6770364046096802,0.8068292737007141,relu,16,0.03,0.95,30
77,07/02/21-021228,07/02/21-021409,100.43808889389038,30,0.006020050495862961,0.7349435687065125,0.6738991737365723,0.8419527411460876,0.006354237906634808,0.7179697155952454,0.65329509973526,0.8226804137229919,relu,32,0.5,0.6,30
36,07/02/21-011026,07/02/21-011341,195.15319061279297,30,0.006031910888850689,0.7363536953926086,0.6786754131317139,0.8479681611061096,0.0064003001898527145,0.7179697155952454,0.672943115234375,0.816286027431488,relu,16,0.5,0.3,30
54,07/02/21-013709,07/02/21-013853,104.78329086303711,30,0.006063784006983042,0.7344887256622314,0.6735807657241821,0.8417940735816956,0.006531800143420696,0.7106017470359802,0.6512484550476074,0.8072044849395752,relu,32,0.05,0.95,30
72,07/02/21-020351,07/02/21-020535,104.50927186012268,30,0.006564613897353411,0.7128366231918335,0.6474254131317139,0.8276925086975098,0.006769669242203236,0.7024150490760803,0.6434711217880249,0.80781090259552,relu,32,0.3,0.6,30
76,07/02/21-021046,07/02/21-021228,102.12412428855896,30,0.006560542155057192,0.7113355398178101,0.6386008262634277,0.8273809552192688,0.006932621821761131,0.6905444264411926,0.6385591626167297,0.8057851195335388,relu,32,0.5,0.3,30
68,07/02/21-015711,07/02/21-015855,103.55125164985657,30,0.006719936151057482,0.7024654150009155,0.6334607005119324,0.8341919183731079,0.006963070016354322,0.6860417723655701,0.6172738671302795,0.8090128898620605,relu,32,0.1,0.9,30
35,07/02/21-010714,07/02/21-011026,192.04947447776794,30,0.006517274770885706,0.7047852873802185,0.6402838230133057,0.8464730381965637,0.006923713721334934,0.6774457693099976,0.6099058389663696,0.8296213746070862,relu,16,0.5,0.0,30
30,07/02/21-005204,07/02/21-005512,188.69179487228394,30,0.007300799712538719,0.6773107647895813,0.5975709557533264,0.8197304606437683,0.007447888143360615,0.668849766254425,0.5873925685882568,0.7945736646652222,relu,16,0.3,0.0,30
8,07/01/21-234912,07/01/21-235224,192.12827968597412,30,0.007322938181459904,0.6678038835525513,0.5919305086135864,0.8237118721008301,0.007369096390902996,0.6672124266624451,0.5951699018478394,0.8100278377532959,relu,16,0.03,0.9,30
27,07/02/21-004226,07/02/21-004538,191.95329427719116,30,0.007641926873475313,0.6619359254837036,0.5762372612953186,0.8075476288795471,0.007547010667622089,0.6627097725868225,0.5767499208450317,0.8023918271064758,relu,16,0.1,0.6,30
75,07/02/21-020906,07/02/21-021045,99.31473326683044,30,0.0074185701087117195,0.6672580242156982,0.5836972594261169,0.8151959776878357,0.007510205265134573,0.6528857946395874,0.5693818926811218,0.8035817742347717,relu,32,0.5,0.0,30
58,07/02/21-014233,07/02/21-014415,102.14163303375244,30,0.00755992392078042,0.6599345207214355,0.5689137578010559,0.8161706924438477,0.007685511838644743,0.6496111154556274,0.5702005624771118,0.8042725324630737,relu,32,0.07,0.9,30
31,07/02/21-005513,07/02/21-005825,191.9038848876953,30,0.007418189663439989,0.6652110815048218,0.5794668793678284,0.8238375186920166,0.007801205851137638,0.6492018103599548,0.5730658769607544,0.7834359407424927,relu,16,0.3,0.3,30
17,07/02/21-001358,07/02/21-001709,190.76312637329102,30,0.008160855621099472,0.6382368803024292,0.5418031215667725,0.8041995763778687,0.00814117956906557,0.6361031532287598,0.5505526065826416,0.7963292002677917,relu,16,0.07,0.6,30
49,07/02/21-013107,07/02/21-013249,102.60226583480835,30,0.007946934551000595,0.636826753616333,0.5490356683731079,0.8218151926994324,0.008193659596145153,0.6225951910018921,0.5284486413002014,0.8094043731689453,relu,32,0.03,0.95,30
71,07/02/21-020207,07/02/21-020350,102.68715167045593,30,0.008742754347622395,0.596069872379303,0.4997270703315735,0.8017222285270691,0.0085385637357831,0.6054031848907471,0.5088006258010864,0.7988432049751282,relu,32,0.3,0.3,30
21,07/02/21-002640,07/02/21-002951,190.87171745300293,30,0.010021690279245377,0.5339337587356567,0.4074781537055969,0.7763910293579102,0.009879115968942642,0.5370446443557739,0.41137945652008057,0.7802795171737671,relu,16,0.09,0.3,30
4,07/01/21-233909,07/01/21-234220,191.66218733787537,30,0.010331288911402225,0.507960319519043,0.3792758285999298,0.7863070368766785,0.009931282140314579,0.5186246633529663,0.3974621295928955,0.8078203201293945,relu,16,0.01,0.95,30
20,07/02/21-002333,07/02/21-002640,186.58802676200867,30,0.0113254114985466,0.4756186306476593,0.30030933022499084,0.7443066239356995,0.011207877658307552,0.4789193570613861,0.3291035592556,0.7153024673461914,relu,16,0.09,0.0,30
25,07/02/21-003747,07/02/21-004054,186.92772483825684,30,0.01143147423863411,0.47452694177627563,0.3098617196083069,0.7584901452064514,0.011389626190066338,0.47400736808776855,0.3139582574367523,0.7693079113960266,relu,16,0.1,0.0,30
6,07/01/21-234331,07/01/21-234643,191.98046374320984,30,0.015845468267798424,0.09502365440130234,0.0,0.0,0.015844404697418213,0.10356119275093079,0.0,0.0,relu,16,0.03,0.3,30
60,07/02/21-014600,07/02/21-014742,101.95812368392944,30,0.01585659384727478,0.09711608290672302,0.0,0.0,0.015856362879276276,0.0925092101097107,0.0,0.0,relu,32,0.09,0.0,30
70,07/02/21-020039,07/02/21-020207,88.31856155395508,26,0.01580030471086502,0.09056586772203445,0.0,0.0,0.015793750062584877,0.09046254307031631,0.0,0.0,relu,32,0.3,0.0,30
65,07/02/21-015401,07/02/21-015541,100.44469022750854,30,0.015843238681554794,0.0942048728466034,0.0,0.0,0.01584269106388092,0.08964388072490692,0.0,0.0,relu,32,0.1,0.0,30
66,07/02/21-015542,07/02/21-015631,49.77323365211487,14,0.015838494524359703,0.08155931532382965,0.0,0.0,0.015836596488952637,0.08022922277450562,0.0,0.0,relu,32,0.1,0.3,30
16,07/02/21-001200,07/02/21-001358,117.75919842720032,18,0.01583746448159218,0.07746542990207672,0.0,0.0,0.015835106372833252,0.07654523104429245,0.0,0.0,relu,16,0.07,0.3,30
47,07/02/21-012800,07/02/21-012944,103.54229617118835,30,0.01585257053375244,0.07701054960489273,0.0,0.0,0.01585197076201439,0.07654523104429245,0.0,0.0,relu,32,0.03,0.6,30
67,07/02/21-015632,07/02/21-015711,38.93055248260498,11,0.01583705097436905,0.07305312901735306,0.0,0.0,0.015832746401429176,0.07531723380088806,0.0,0.0,relu,32,0.1,0.6,30
15,07/02/21-000857,07/02/21-001200,183.17334461212158,29,0.015835434198379517,0.06845887750387192,0.0,0.0,0.015833405777812004,0.06999590992927551,0.0,0.0,relu,16,0.07,0.0,30
43,07/02/21-012402,07/02/21-012543,101.68579936027527,30,0.015834866091609,0.06586608290672302,0.0,0.0,0.015832826495170593,0.06917724013328552,0.0,0.0,relu,32,0.01,0.9,30
