,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,batch_size,client_lr,client_momentum,epochs
74,05/17/21-000718,05/17/21-000747,28.66711115837097,15,0.002353352727368474,0.9847328066825867,0.9843858480453491,0.9867826104164124,0.005158525891602039,0.9682999849319458,0.9670000076293945,0.9699097275733948,relu,32,0.5,0.95,50
37,05/16/21-234041,05/16/21-234145,63.6766619682312,18,0.0024535798002034426,0.9843858480453491,0.9833449125289917,0.9878005981445312,0.00542997382581234,0.9635000228881836,0.9603000283241272,0.9675566554069519,relu,16,0.7,0.6,50
119,05/17/21-002818,05/17/21-002830,11.471372604370117,12,0.003919306676834822,0.976058304309845,0.9743233919143677,0.9790794849395752,0.005810635630041361,0.961899995803833,0.9591000080108643,0.9660555720329285,relu,64,0.7,0.95,50
69,05/17/21-000420,05/17/21-000453,32.427350997924805,18,0.002043049316853285,0.9875086545944214,0.9861207604408264,0.9902439117431641,0.005910523701459169,0.9606999754905701,0.9581999778747559,0.9657326936721802,relu,32,0.3,0.95,50
33,05/16/21-233727,05/16/21-233807,39.79726195335388,11,0.003355110064148903,0.9795281291007996,0.9770992398262024,0.9818689227104187,0.00644725700840354,0.9584000110626221,0.9559000134468079,0.9626384973526001,relu,16,0.5,0.9,50
78,05/17/21-000952,05/17/21-001015,23.26770329475403,12,0.0032727511133998632,0.9788341522216797,0.9757112860679626,0.9818435907363892,0.006342827808111906,0.9573000073432922,0.954800009727478,0.9615306854248047,relu,32,0.7,0.9,50
68,05/17/21-000344,05/17/21-000420,35.78219532966614,20,0.002447917126119137,0.9868147373199463,0.9857737421989441,0.9892061352729797,0.006567486561834812,0.9569000005722046,0.9539999961853027,0.96062833070755,relu,32,0.3,0.9,50
28,05/16/21-233245,05/16/21-233335,49.80351495742798,14,0.0032035098411142826,0.981956958770752,0.9788341522216797,0.983269453048706,0.006535795051604509,0.9567000269889832,0.9544000029563904,0.9612246751785278,relu,16,0.3,0.9,50
109,05/17/21-002514,05/17/21-002533,19.234548568725586,20,0.003817855380475521,0.9774461984634399,0.9739764332771301,0.9811254739761353,0.006936524994671345,0.9556999802589417,0.9513000249862671,0.9611032605171204,relu,64,0.3,0.95,50
19,05/16/21-232210,05/16/21-232312,61.86267590522766,19,0.002568701049312949,0.9854267835617065,0.9836918711662292,0.9867734313011169,0.006970763206481934,0.955299973487854,0.9510999917984009,0.9609012007713318,relu,16,0.07,0.95,50
23,05/16/21-232723,05/16/21-232831,67.89390325546265,19,0.004375470336526632,0.9732824563980103,0.9691186547279358,0.97623211145401,0.0069489385932683945,0.9552000164985657,0.9501000046730042,0.9609588384628296,relu,16,0.1,0.9,50
29,05/16/21-233335,05/16/21-233411,35.51452589035034,9,0.0057299816980957985,0.9642609357833862,0.9607911109924316,0.96852046251297,0.00717981206253171,0.9520999789237976,0.9476000070571899,0.9590122699737549,relu,16,0.3,0.95,50
27,05/16/21-233134,05/16/21-233245,71.1136314868927,20,0.0049132537096738815,0.9705066084861755,0.9659958481788635,0.9764994978904724,0.007693799678236246,0.9498999714851379,0.9434999823570251,0.9583544731140137,relu,16,0.3,0.6,50
73,05/17/21-000651,05/17/21-000718,26.58079981803894,14,0.003340086666867137,0.9802220463752747,0.9777932167053223,0.9835951328277588,0.00787261687219143,0.9487000107765198,0.9434000253677368,0.9572805762290955,relu,32,0.5,0.9,50
79,05/17/21-001015,05/17/21-001038,23.01310634613037,12,0.007274981122463942,0.9555863738059998,0.9521166086196899,0.9584352374076843,0.008696811273694038,0.9484999775886536,0.946399986743927,0.950869083404541,relu,32,0.7,0.95,50
77,05/17/21-000913,05/17/21-000951,37.90352916717529,20,0.005877245217561722,0.9659958481788635,0.9583622217178345,0.973906934261322,0.008180482313036919,0.9469000101089478,0.9398999810218811,0.9552800059318542,relu,32,0.7,0.6,50
24,05/16/21-232832,05/16/21-232917,44.79805517196655,12,0.004536177963018417,0.9739764332771301,0.9712005257606506,0.9773044586181641,0.008000734262168407,0.9466999769210815,0.9412999749183655,0.9535048604011536,relu,16,0.1,0.95,50
38,05/16/21-234145,05/16/21-234228,42.46874785423279,12,0.004059231374412775,0.9750173687934875,0.9725884795188904,0.9766550660133362,0.008682699874043465,0.9459999799728394,0.9431999921798706,0.9506148099899292,relu,16,0.7,0.9,50
64,05/17/21-000109,05/17/21-000138,29.277139902114868,16,0.006120155565440655,0.9649549126625061,0.9604441523551941,0.9695271253585815,0.008484285324811935,0.9453999996185303,0.9386000037193298,0.9543467164039612,relu,32,0.1,0.95,50
32,05/16/21-233615,05/16/21-233727,71.59715461730957,21,0.0030339593067765236,0.9823039770126343,0.9798750877380371,0.9863779544830322,0.008545489981770515,0.9440000057220459,0.9376999735832214,0.951593279838562,relu,16,0.5,0.6,50
117,05/17/21-002736,05/17/21-002801,24.589609146118164,27,0.006358278449624777,0.9632200002670288,0.9545454382896423,0.9710554480552673,0.00892607681453228,0.9435999989509583,0.934499979019165,0.95308518409729,relu,64,0.7,0.6,50
72,05/17/21-000612,05/17/21-000651,38.92171812057495,22,0.006202169694006443,0.9604441523551941,0.9580152630805969,0.9667366743087769,0.008636687882244587,0.9434000253677368,0.9388999938964844,0.9508811235427856,relu,32,0.5,0.6,50
30,05/16/21-233411,05/16/21-233519,67.90349507331848,20,0.007559640798717737,0.952810525894165,0.9462178945541382,0.9612266421318054,0.008516795933246613,0.9434000253677368,0.9376000165939331,0.9526519179344177,relu,16,0.5,0.0,50
63,05/17/21-000032,05/17/21-000109,36.60200262069702,21,0.006548602133989334,0.9607911109924316,0.9517695903778076,0.9709734320640564,0.008669750764966011,0.9422000050544739,0.9348999857902527,0.9522305727005005,relu,32,0.1,0.9,50
26,05/16/21-233010,05/16/21-233133,83.11907315254211,24,0.007128738798201084,0.956627368927002,0.9479528069496155,0.9650300145149231,0.008865083567798138,0.9419999718666077,0.9336000084877014,0.952361524105072,relu,16,0.3,0.3,50
31,05/16/21-233520,05/16/21-233615,54.953370571136475,16,0.007264051120728254,0.952810525894165,0.9462178945541382,0.9649681448936462,0.009153767488896847,0.9413999915122986,0.932200014591217,0.951321542263031,relu,16,0.5,0.3,50
108,05/17/21-002453,05/17/21-002514,20.910686254501343,22,0.013176972046494484,0.9188063740730286,0.9059680700302124,0.9315019845962524,0.009096518158912659,0.9412000179290771,0.9297999739646912,0.9539345502853394,relu,64,0.3,0.9,50
35,05/16/21-233836,05/16/21-233940,64.82766318321228,18,0.006388427224010229,0.957321286201477,0.9510756134986877,0.9661614298820496,0.008878199383616447,0.9409999847412109,0.933899998664856,0.9508246779441833,relu,16,0.7,0.0,50
14,05/16/21-231545,05/16/21-231644,59.11340618133545,18,0.0050100586377084255,0.9722415208816528,0.9687716960906982,0.9765652418136597,0.009011534973978996,0.9409999847412109,0.9365000128746033,0.9474908709526062,relu,16,0.05,0.95,50
75,05/17/21-000747,05/17/21-000838,50.45677447319031,27,0.006970497779548168,0.9587092399597168,0.9493407607078552,0.9667844772338867,0.009020932018756866,0.9405999779701233,0.9332000017166138,0.9496285915374756,relu,32,0.7,0.0,50
114,05/17/21-002647,05/17/21-002702,15.126522541046143,16,0.012315917760133743,0.9177654385566711,0.9056211113929749,0.9358192682266235,0.009140731766819954,0.9398999810218811,0.9294000267982483,0.9509873986244202,relu,64,0.5,0.95,50
13,05/16/21-231430,05/16/21-231545,75.45615100860596,23,0.006621536798775196,0.9618320465087891,0.9538515210151672,0.9686399102210999,0.009264945983886719,0.9391999840736389,0.9332000017166138,0.9476035833358765,relu,16,0.05,0.9,50
54,05/16/21-235346,05/16/21-235419,32.9139084815979,19,0.008635394275188446,0.9479528069496155,0.9382373094558716,0.9548022747039795,0.009339039213955402,0.9391999840736389,0.9316999912261963,0.949648380279541,relu,32,0.05,0.95,50
59,05/16/21-235736,05/16/21-235810,34.06738781929016,19,0.00679693603888154,0.9604441523551941,0.9531575441360474,0.9652143120765686,0.009443669579923153,0.9381999969482422,0.9300000071525574,0.9458909630775452,relu,32,0.07,0.95,50
76,05/17/21-000838,05/17/21-000913,35.13913631439209,19,0.007700467947870493,0.9548924565315247,0.9441360235214233,0.9618239402770996,0.00937017984688282,0.9377999901771545,0.9289000034332275,0.9477604031562805,relu,32,0.7,0.3,50
18,05/16/21-232100,05/16/21-232210,69.74832105636597,21,0.00546342832967639,0.9698126316070557,0.9621790647506714,0.9733240008354187,0.010100411251187325,0.934499979019165,0.9266999959945679,0.9426304697990417,relu,16,0.07,0.9,50
99,05/17/21-002056,05/17/21-002123,27.144949197769165,26,0.009206199087202549,0.9413601756095886,0.9292158484458923,0.9530249238014221,0.009981381706893444,0.933899998664856,0.9229999780654907,0.9467637538909912,relu,64,0.07,0.95,50
104,05/17/21-002319,05/17/21-002341,21.936264038085938,23,0.007224777713418007,0.9541984796524048,0.9458709359169006,0.9618912935256958,0.010295833460986614,0.9337999820709229,0.9262999892234802,0.9442405700683594,relu,64,0.1,0.95,50
