,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
11,12/11/22-175655,12/11/22-175716,21.549526929855347,30,0.07598638534545898,0.3827160596847534,0.12757201492786407,0.5990338325500488,0.07441072911024094,0.4128440320491791,0.1651376187801361,0.5806451439857483,relu,0.05,0.9,8,30
18,12/11/22-175909,12/11/22-175931,21.562899589538574,30,0.07226765155792236,0.422839492559433,0.16152262687683105,0.615686297416687,0.07358711212873459,0.39449542760849,0.17431192100048065,0.5588235259056091,relu,0.3,0.6,8,30
21,12/11/22-175955,12/11/22-180017,21.728495597839355,30,0.0729547068476677,0.4094650149345398,0.16460905969142914,0.6177605986595154,0.08148185163736343,0.3761467933654785,0.1376146823167801,0.4285714328289032,relu,0.5,0.3,8,30
17,12/11/22-175847,12/11/22-175909,21.641383171081543,30,0.07705409079790115,0.374485582113266,0.09979423880577087,0.5480226278305054,0.07732278853654861,0.3486238420009613,0.07339449226856232,0.380952388048172,relu,0.3,0.3,8,30
7,12/11/22-175542,12/11/22-175600,17.491141319274902,24,0.08079733699560165,0.298353910446167,0.05144032835960388,0.5555555820465088,0.07940845191478729,0.3302752375602722,0.03669724613428116,0.5714285969734192,relu,0.03,0.9,8,30
10,12/11/22-175633,12/11/22-175654,21.51712703704834,30,0.08235105872154236,0.2911522686481476,0.03497942537069321,0.5230769515037537,0.0821528211236,0.3302752375602722,0.03669724613428116,0.3333333432674408,relu,0.05,0.6,8,30
12,12/11/22-175717,12/11/22-175738,21.2389714717865,30,0.08336106687784195,0.27983540296554565,0.02469135820865631,0.52173912525177,0.08191017061471939,0.31192660331726074,0.027522936463356018,0.5,relu,0.1,0.0,8,30
6,12/11/22-175521,12/11/22-175542,21.47757077217102,30,0.0842873677611351,0.2602880597114563,0.01337448600679636,0.4642857015132904,0.08362460881471634,0.31192660331726074,0.01834862306714058,0.5,relu,0.03,0.6,8,30
15,12/11/22-175813,12/11/22-175833,19.96651005744934,27,0.07988328486680984,0.3364197611808777,0.07098765671253204,0.5348837375640869,0.07971230894327164,0.302752286195755,0.01834862306714058,0.6666666865348816,relu,0.1,0.9,8,30
13,12/11/22-175738,12/11/22-175759,21.501914739608765,30,0.0802505761384964,0.3261317014694214,0.05041152238845825,0.46226415038108826,0.08005648106336594,0.302752286195755,0.027522936463356018,0.4285714328289032,relu,0.1,0.3,8,30
9,12/11/22-175611,12/11/22-175633,21.565922021865845,30,0.08457526564598083,0.2602880597114563,0.017489712685346603,0.44736841320991516,0.08274456858634949,0.29357796907424927,0.027522936463356018,0.6000000238418579,relu,0.05,0.3,8,30
20,12/11/22-175945,12/11/22-175955,10.060375452041626,13,0.08445418626070023,0.2530864179134369,0.020576132461428642,0.4651162922382355,0.08429282903671265,0.26605504751205444,0.0,0.0,relu,0.5,0.0,8,30
22,12/11/22-180017,12/11/22-180029,12.230644464492798,16,0.08419594168663025,0.2664608955383301,0.02572016417980194,0.5208333134651184,0.08315128087997437,0.26605504751205444,0.00917431153357029,0.3333333432674408,relu,0.5,0.6,8,30
8,12/11/22-175600,12/11/22-175611,10.730104207992554,14,0.08889459818601608,0.15740740299224854,0.0,0.0,0.08730120956897736,0.23853211104869843,0.0,0.0,relu,0.05,0.0,8,30
14,12/11/22-175800,12/11/22-175813,13.394476175308228,18,0.08381149917840958,0.2541152238845825,0.03292180970311165,0.6274510025978088,0.0832405537366867,0.23853211104869843,0.0,0.0,relu,0.1,0.6,8,30
3,12/11/22-175428,12/11/22-175441,13.073241949081421,17,0.08631864935159683,0.2119341492652893,0.007201645988970995,0.5833333134651184,0.0851564109325409,0.2293577939271927,0.0,0.0,relu,0.01,0.9,8,30
4,12/11/22-175441,12/11/22-175502,21.35929036140442,30,0.08606333285570145,0.2078189253807068,0.010288066230714321,0.625,0.08465233445167542,0.2293577939271927,0.0,0.0,relu,0.03,0.0,8,30
16,12/11/22-175834,12/11/22-175847,13.354688882827759,18,0.08374010771512985,0.2777777910232544,0.021604938432574272,0.4883720874786377,0.09035584330558777,0.20183485746383667,0.055045872926712036,0.30000001192092896,relu,0.3,0.0,8,30
5,12/11/22-175503,12/11/22-175520,17.61806607246399,24,0.08637873828411102,0.20267489552497864,0.003086419776082039,0.30000001192092896,0.08609550446271896,0.1834862381219864,0.0,0.0,relu,0.03,0.3,8,30
2,12/11/22-175416,12/11/22-175428,11.653934955596924,15,0.08878954499959946,0.1635802537202835,0.0,0.0,0.08800817281007767,0.14678898453712463,0.0,0.0,relu,0.01,0.6,8,30
19,12/11/22-175931,12/11/22-175944,13.521494150161743,18,0.08999378234148026,0.10596707463264465,0.0,0.0,0.08992442488670349,0.12844036519527435,0.0,0.0,relu,0.3,0.9,8,30
1,12/11/22-175405,12/11/22-175416,10.982088804244995,14,0.08968604356050491,0.12551440298557281,0.0,0.0,0.08910515159368515,0.11009174585342407,0.0,0.0,relu,0.01,0.3,8,30
0,12/11/22-175356,12/11/22-175404,8.706228494644165,11,0.0899888277053833,0.1111111119389534,0.0,0.0,0.08955152332782745,0.10091742873191833,0.0,0.0,relu,0.01,0.0,8,30
23,12/11/22-180030,12/11/22-180044,14.128738164901733,19,0.09002823382616043,0.11316872388124466,0.0,0.0,0.08999279141426086,0.10091742873191833,0.0,0.0,relu,0.5,0.9,8,30
