,clientID,client_lr,client_mom,batch_size,loss,accuracy
1875,18,1.0,0.3157894736842105,32,0.0134464045986533,0.9133760333061218
1858,18,1.0,0.631578947368421,16,0.0142147382721304,0.9078974723815918
1860,18,0.12244897959183676,0.9473684210526315,16,0.0141849005594849,0.9058300852775574
1866,18,1.0,0.631578947368421,64,0.0146703505888581,0.9048997163772584
1857,18,0.1836734693877551,0.9473684210526315,16,0.0150027284398674,0.9009716510772704
1859,18,0.12244897959183676,0.9999999999999999,64,0.0152793070301413,0.9006615877151489
1864,18,0.5918367346938775,0.3157894736842105,16,0.0159066058695316,0.8959065675735474
1879,18,0.0816326530612245,0.9999999999999999,32,0.0160877685993909,0.8953896760940552
1870,18,0.5918367346938775,0.631578947368421,64,0.0166790913790464,0.8908414244651794
1862,18,0.1836734693877551,0.9473684210526315,32,0.0166196562349796,0.8907380700111389
