,clientID,client_lr,client_mom,batch_size,loss,accuracy
597,6,1.0,0.9999999999999999,32,0.0013706780737265,0.9926722049713136
599,6,1.0,0.9473684210526315,16,0.0018031006911769,0.9897410869598388
605,6,1.0,0.9999999999999999,64,0.001915160450153,0.9887640476226808
598,6,0.5918367346938775,0.9999999999999999,16,0.0021639617625623,0.985832929611206
604,6,0.1836734693877551,0.9999999999999999,16,0.003208027454093,0.981436252593994
600,6,0.12244897959183676,0.9999999999999999,16,0.0034047679509967,0.980459213256836
606,6,0.5918367346938775,0.9999999999999999,64,0.0035565164871513,0.9794821739196776
610,6,1.0,0.631578947368421,16,0.0035881251096725,0.9785051345825196
601,6,1.0,0.9473684210526315,32,0.0037045776844024,0.9765510559082032
603,6,0.5918367346938775,0.9999999999999999,32,0.0040785712189972,0.9750854969024658
