,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
0,12/12/22-122113,12/12/22-122115,1.855095624923706,11,0.08591761440038681,0.2666666805744171,0.06666667014360428,0.5,0.09501025080680847,0.0,0.0,0.0,relu,0.01,0.0,8,30
1,12/12/22-122115,12/12/22-122117,1.8496794700622559,11,0.08820562064647675,0.2666666805744171,0.0,0.0,0.09291648864746094,0.0,0.0,0.0,relu,0.01,0.3,8,30
22,12/12/22-122159,12/12/22-122201,1.861785650253296,11,0.08363188058137894,0.3333333432674408,0.0,0.0,0.10511492192745209,0.0,0.0,0.0,relu,0.5,0.6,8,30
21,12/12/22-122157,12/12/22-122159,1.8426575660705566,11,0.08094456791877747,0.2666666805744171,0.13333334028720856,0.4000000059604645,0.09947874397039413,0.0,0.0,0.0,relu,0.5,0.3,8,30
20,12/12/22-122155,12/12/22-122156,1.8318066596984863,11,0.09136931598186493,0.3333333432674408,0.0,0.0,0.09511302411556244,0.0,0.0,0.0,relu,0.5,0.0,8,30
19,12/12/22-122153,12/12/22-122154,1.8464207649230957,11,0.08233649283647537,0.46666666865348816,0.0,0.0,0.09651274979114532,0.0,0.0,0.0,relu,0.3,0.9,8,30
18,12/12/22-122150,12/12/22-122152,1.8451240062713623,11,0.07767319679260254,0.3333333432674408,0.20000000298023224,0.75,0.09739608317613602,0.0,0.0,0.0,relu,0.3,0.6,8,30
17,12/12/22-122148,12/12/22-122150,1.845567226409912,11,0.08178132027387619,0.4000000059604645,0.13333334028720856,0.6666666865348816,0.09942358732223511,0.0,0.0,0.0,relu,0.3,0.3,8,30
16,12/12/22-122146,12/12/22-122148,1.7995927333831787,11,0.08724052459001541,0.20000000298023224,0.06666667014360428,0.5,0.09994296729564667,0.0,0.0,0.0,relu,0.3,0.0,8,30
15,12/12/22-122144,12/12/22-122146,1.8156449794769287,11,0.0826369896531105,0.13333334028720856,0.0,0.0,0.10144942998886108,0.0,0.0,0.0,relu,0.1,0.9,8,30
14,12/12/22-122142,12/12/22-122144,1.8375492095947266,11,0.07665316015481949,0.3333333432674408,0.20000000298023224,1.0,0.1063443124294281,0.0,0.0,0.0,relu,0.1,0.6,8,30
13,12/12/22-122140,12/12/22-122142,1.8301751613616943,11,0.08905680477619171,0.06666667014360428,0.0,0.0,0.09320339560508728,0.0,0.0,0.0,relu,0.1,0.3,8,30
12,12/12/22-122138,12/12/22-122140,1.8014440536499023,11,0.08954863250255585,0.20000000298023224,0.0,0.0,0.09645554423332214,0.0,0.0,0.0,relu,0.1,0.0,8,30
11,12/12/22-122136,12/12/22-122138,1.8327362537384033,11,0.08046792447566986,0.3333333432674408,0.06666667014360428,1.0,0.09787269681692123,0.0,0.0,0.0,relu,0.05,0.9,8,30
10,12/12/22-122134,12/12/22-122136,1.8331668376922607,11,0.0874071940779686,0.2666666805744171,0.0,0.0,0.09876568615436554,0.0,0.0,0.0,relu,0.05,0.6,8,30
9,12/12/22-122132,12/12/22-122134,1.8424358367919922,11,0.07862038910388947,0.2666666805744171,0.0,0.0,0.11091595888137817,0.0,0.0,0.0,relu,0.05,0.3,8,30
8,12/12/22-122130,12/12/22-122132,1.7748889923095703,11,0.09025540202856064,0.20000000298023224,0.0,0.0,0.09897946566343307,0.0,0.0,0.0,relu,0.05,0.0,8,30
7,12/12/22-122128,12/12/22-122130,1.857743263244629,11,0.08358928561210632,0.2666666805744171,0.06666667014360428,0.5,0.09902200102806091,0.0,0.0,0.0,relu,0.03,0.9,8,30
6,12/12/22-122126,12/12/22-122127,1.883655309677124,11,0.0903637483716011,0.20000000298023224,0.0,0.0,0.09864425659179688,0.0,0.0,0.0,relu,0.03,0.6,8,30
5,12/12/22-122123,12/12/22-122125,1.8581128120422363,11,0.09409106522798538,0.20000000298023224,0.0,0.0,0.09729215502738953,0.0,0.0,0.0,relu,0.03,0.3,8,30
4,12/12/22-122121,12/12/22-122123,1.8083038330078125,11,0.08896909654140472,0.20000000298023224,0.0,0.0,0.0966455489397049,0.0,0.0,0.0,relu,0.03,0.0,8,30
3,12/12/22-122119,12/12/22-122121,1.8931896686553955,11,0.09296762198209763,0.13333334028720856,0.0,0.0,0.09666964411735535,0.0,0.0,0.0,relu,0.01,0.9,8,30
2,12/12/22-122117,12/12/22-122119,1.8785595893859863,11,0.08302824944257736,0.3333333432674408,0.06666667014360428,1.0,0.09925632923841476,0.0,0.0,0.0,relu,0.01,0.6,8,30
23,12/12/22-122201,12/12/22-122203,1.8526463508605957,11,0.0918857753276825,0.2666666805744171,0.2666666805744171,0.5,0.09561561048030853,0.0,0.0,0.0,relu,0.5,0.9,8,30
