,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
11,12/12/22-114706,12/12/22-114934,148.51483392715454,30,0.04156892001628876,0.696316123008728,0.5927662253379822,0.8077765703201294,0.04765591770410538,0.6349397301673889,0.5301204919815063,0.7457627058029175,relu,0.05,0.9,8,30
14,12/12/22-115429,12/12/22-115658,148.41300988197327,30,0.045958273112773895,0.6614869236946106,0.5343603491783142,0.7878727912902832,0.04830779507756233,0.6349397301673889,0.5180723071098328,0.7651245594024658,relu,0.1,0.6,8,30
18,12/12/22-120420,12/12/22-120648,148.03100442886353,30,0.041744355112314224,0.691091775894165,0.593436062335968,0.8095760345458984,0.0493689700961113,0.6313253045082092,0.5409638285636902,0.759729266166687,relu,0.3,0.6,8,30
15,12/12/22-115658,12/12/22-115926,148.07607173919678,30,0.04439016431570053,0.6809109449386597,0.5756195783615112,0.7963306307792664,0.051088228821754456,0.6301204562187195,0.5084337592124939,0.7482269406318665,relu,0.1,0.9,8,30
20,12/12/22-120907,12/12/22-121132,145.1367609500885,30,0.04034556448459625,0.708238422870636,0.6089752316474915,0.8133834600448608,0.05077584087848663,0.6240963935852051,0.5180723071098328,0.7263513803482056,relu,0.5,0.0,8,30
17,12/12/22-120152,12/12/22-120420,148.0063819885254,30,0.043315984308719635,0.6819825768470764,0.5689216256141663,0.8016232252120972,0.05117541924118996,0.6144578456878662,0.5072289109230042,0.7283737063407898,relu,0.3,0.3,8,30
21,12/12/22-121133,12/12/22-121402,149.22654008865356,30,0.04074319824576378,0.7024782299995422,0.6148694157600403,0.814118504524231,0.05193893983960152,0.6108433604240417,0.5313252806663513,0.7301324605941772,relu,0.5,0.3,8,30
22,12/12/22-121402,12/12/22-121633,150.87720346450806,30,0.047624289989471436,0.6468854546546936,0.5359678268432617,0.7828213572502136,0.05423117056488991,0.6036144495010376,0.4746987819671631,0.7176684737205505,relu,0.5,0.6,8,30
7,12/12/22-113710,12/12/22-113941,150.1796088218689,30,0.0453186109662056,0.6606832146644592,0.5385130643844604,0.800477921962738,0.051455993205308914,0.6012048125267029,0.4915662705898285,0.7364621162414551,relu,0.03,0.9,8,30
16,12/12/22-115926,12/12/22-120151,144.95063376426697,30,0.04757806286215782,0.6479571461677551,0.5161420106887817,0.7847250699996948,0.05284298211336136,0.5975903868675232,0.48433735966682434,0.7243243455886841,relu,0.3,0.0,8,30
12,12/12/22-114935,12/12/22-115200,145.80767631530762,30,0.05765097588300705,0.5579370260238647,0.37816476821899414,0.7345823645591736,0.05573374778032303,0.5734939575195312,0.4168674647808075,0.7424892783164978,relu,0.1,0.0,8,30
10,12/12/22-114438,12/12/22-114706,147.75781202316284,30,0.05771777406334877,0.5583389401435852,0.3815137445926666,0.7293213605880737,0.056367382407188416,0.557831346988678,0.40722891688346863,0.7191489338874817,relu,0.05,0.6,8,30
13,12/12/22-115201,12/12/22-115429,148.59190702438354,30,0.05387348309159279,0.5937039256095886,0.4313462972640991,0.7574688196182251,0.057649657130241394,0.5542168617248535,0.4228915572166443,0.6936758756637573,relu,0.1,0.3,8,30
3,12/12/22-112712,12/12/22-112943,150.758638381958,30,0.06051560863852501,0.5389149188995361,0.3389149308204651,0.7120742797851562,0.05817066505551338,0.5481927990913391,0.34096387028694153,0.7587131261825562,relu,0.01,0.9,8,30
6,12/12/22-113440,12/12/22-113710,149.86526536941528,30,0.06149927154183388,0.5268586874008179,0.3210984468460083,0.7074970602989197,0.05937577039003372,0.5192770957946777,0.36626505851745605,0.7186761498451233,relu,0.03,0.6,8,30
9,12/12/22-114208,12/12/22-114438,149.20539236068726,30,0.06275298446416855,0.5154722332954407,0.31198927760124207,0.7025641202926636,0.06318075209856033,0.4819277226924896,0.3469879627227783,0.6651270389556885,relu,0.05,0.3,8,30
5,12/12/22-113210,12/12/22-113440,150.10785222053528,30,0.06976433843374252,0.44367045164108276,0.1975887417793274,0.6483516693115234,0.06688215583562851,0.47228914499282837,0.257831335067749,0.6666666865348816,relu,0.03,0.3,8,30
8,12/12/22-113941,12/12/22-114208,147.2980990409851,30,0.06685572862625122,0.4608171582221985,0.24675150215625763,0.6797047853469849,0.06888103485107422,0.4361445903778076,0.26265060901641846,0.6300578117370605,relu,0.05,0.0,8,30
4,12/12/22-112943,12/12/22-113210,146.76053023338318,30,0.07190337777137756,0.420897513628006,0.16718018054962158,0.6277666091918945,0.06822405010461807,0.4289156496524811,0.22289156913757324,0.7283464670181274,relu,0.03,0.0,8,30
2,12/12/22-112441,12/12/22-112712,150.97474837303162,30,0.07480791956186295,0.3853985369205475,0.12766242027282715,0.6112892627716064,0.07114431262016296,0.40963855385780334,0.15903614461421967,0.7021276354789734,relu,0.01,0.6,8,30
19,12/12/22-120648,12/12/22-120907,138.93159127235413,28,0.07569804042577744,0.3722705841064453,0.18526457250118256,0.6212937831878662,0.07261332124471664,0.3927710950374603,0.16024096310138702,0.7777777910232544,relu,0.3,0.9,8,30
1,12/12/22-112211,12/12/22-112441,149.99662590026855,30,0.08101566880941391,0.31212323904037476,0.03884795680642128,0.520646333694458,0.07887181639671326,0.3421686887741089,0.07590361684560776,0.7159090638160706,relu,0.01,0.3,8,30
0,12/12/22-111943,12/12/22-112210,147.26954078674316,30,0.081976018846035,0.2988613545894623,0.026121901348233223,0.5012853741645813,0.08012302964925766,0.32891565561294556,0.015662651509046555,0.5909090638160706,relu,0.01,0.0,8,30
23,12/12/22-121633,12/12/22-121820,106.37307167053223,21,0.0900583490729332,0.10354989767074585,0.0,0.0,0.090006522834301,0.09277108311653137,0.0,0.0,relu,0.5,0.9,8,30
