,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
18,12/12/22-140046,12/12/22-140115,28.564252376556396,26,0.07241526991128922,0.41035598516464233,0.16245955228805542,0.6243780851364136,0.0697602927684784,0.4651162922382355,0.1860465109348297,0.6153846383094788,relu,0.3,0.6,8,30
11,12/12/22-135655,12/12/22-135728,32.9022011756897,30,0.07220890372991562,0.4239482283592224,0.16763754189014435,0.6037296056747437,0.06763018667697906,0.4593023359775543,0.1744185984134674,0.75,relu,0.05,0.9,8,30
22,12/12/22-140226,12/12/22-140259,33.02610802650452,30,0.07099661231040955,0.42912620306015015,0.19935275614261627,0.659528911113739,0.0703808069229126,0.4360465109348297,0.20930232107639313,0.6206896305084229,relu,0.5,0.6,8,30
14,12/12/22-135835,12/12/22-135908,33.00367522239685,30,0.07286304235458374,0.4090614914894104,0.1592233031988144,0.6473684310913086,0.0692744329571724,0.43023255467414856,0.1627907007932663,0.7567567825317383,relu,0.1,0.6,8,30
15,12/12/22-135908,12/12/22-135941,32.71821570396423,30,0.07014349102973938,0.4317152202129364,0.21100322902202606,0.6585858464241028,0.06921996176242828,0.3895348906517029,0.18023255467414856,0.6739130616188049,relu,0.1,0.9,8,30
6,12/12/22-135417,12/12/22-135450,33.226019859313965,30,0.08009486645460129,0.31715211272239685,0.06084142252802849,0.5628742575645447,0.076163150370121,0.3720930218696594,0.06976744532585144,0.6666666865348816,relu,0.03,0.6,8,30
7,12/12/22-135451,12/12/22-135516,25.553186655044556,23,0.07814914733171463,0.3411003351211548,0.08478964120149612,0.5770925283432007,0.07389349490404129,0.3604651093482971,0.0872092992067337,0.6521739363670349,relu,0.03,0.9,8,30
10,12/12/22-135622,12/12/22-135655,32.769014835357666,30,0.07891902327537537,0.3449838161468506,0.06731391698122025,0.5810055732727051,0.07634720951318741,0.35465115308761597,0.12209302186965942,0.5833333134651184,relu,0.05,0.6,8,30
9,12/12/22-135549,12/12/22-135622,32.75159811973572,30,0.08194231241941452,0.3029126226902008,0.04466019570827484,0.4893617033958435,0.0789003074169159,0.3372093141078949,0.029069768264889717,0.7142857313156128,relu,0.05,0.3,8,30
3,12/12/22-135257,12/12/22-135330,33.45325183868408,30,0.08018957823514938,0.32103559374809265,0.050485435873270035,0.5032258033752441,0.07699470967054367,0.31976744532585144,0.05232558026909828,0.6428571343421936,relu,0.01,0.9,8,30
16,12/12/22-135941,12/12/22-140013,32.018457889556885,30,0.07526026666164398,0.3935275077819824,0.12944984436035156,0.6060606241226196,0.08620031923055649,0.31976744532585144,0.16860465705394745,0.3918918967247009,relu,0.3,0.0,8,30
13,12/12/22-135801,12/12/22-135834,33.19556021690369,30,0.07958383113145828,0.33398059010505676,0.06666667014360428,0.5508021116256714,0.07886765897274017,0.31976744532585144,0.040697675198316574,0.5384615659713745,relu,0.1,0.3,8,30
17,12/12/22-140013,12/12/22-140046,32.70706391334534,30,0.0729365423321724,0.41165047883987427,0.16181229054927826,0.606796145439148,0.08944430202245712,0.3139534890651703,0.15697674453258514,0.32926830649375916,relu,0.3,0.3,8,30
8,12/12/22-135516,12/12/22-135549,32.79019212722778,30,0.08390602469444275,0.2517799437046051,0.02330096997320652,0.4931506812572479,0.08148389309644699,0.30813953280448914,0.011627906933426857,0.5,relu,0.05,0.0,8,30
20,12/12/22-140128,12/12/22-140153,25.015639305114746,23,0.07576223462820053,0.37411004304885864,0.10679611563682556,0.6111111044883728,0.08232871443033218,0.302325576543808,0.0872092992067337,0.6000000238418579,relu,0.5,0.0,8,30
5,12/12/22-135343,12/12/22-135417,33.35348844528198,30,0.08349797874689102,0.268608421087265,0.02330096997320652,0.5901639461517334,0.08168761432170868,0.27906978130340576,0.023255813866853714,0.5714285969734192,relu,0.03,0.3,8,30
12,12/12/22-135729,12/12/22-135801,32.36612844467163,30,0.07956908643245697,0.3333333432674408,0.06407766789197922,0.5593220591545105,0.083782859146595,0.25581395626068115,0.029069768264889717,0.7142857313156128,relu,0.1,0.0,8,30
21,12/12/22-140153,12/12/22-140226,32.7808198928833,30,0.06595388054847717,0.4731391668319702,0.2653721570968628,0.6937394142150879,0.08571764826774597,0.24418604373931885,0.11627907305955887,0.4545454680919647,relu,0.5,0.3,8,30
2,12/12/22-135243,12/12/22-135256,13.207431316375732,11,0.08946052193641663,0.1572815477848053,0.0,0.0,0.0888822004199028,0.151162788271904,0.0,0.0,relu,0.01,0.6,8,30
1,12/12/22-135224,12/12/22-135243,18.56917405128479,16,0.08931025862693787,0.1307443380355835,0.0,0.0,0.08885557949542999,0.12209302186965942,0.0,0.0,relu,0.01,0.3,8,30
4,12/12/22-135330,12/12/22-135343,12.849509239196777,11,0.08938322216272354,0.1436893194913864,0.0,0.0,0.08908110111951828,0.10465116053819656,0.0,0.0,relu,0.03,0.0,8,30
0,12/12/22-135207,12/12/22-135224,16.932175636291504,15,0.08936562389135361,0.14045307040214539,0.0,0.0,0.0889325812458992,0.09883721172809601,0.0,0.0,relu,0.01,0.0,8,30
19,12/12/22-140115,12/12/22-140128,12.964123487472534,11,0.0897635966539383,0.11585760861635208,0.0,0.0,0.08969201892614365,0.09302325546741486,0.0,0.0,relu,0.3,0.9,8,30
23,12/12/22-140300,12/12/22-140316,16.080391883850098,14,0.09002433717250824,0.09579288214445114,0.0,0.0,0.09022095054388046,0.06395348906517029,0.0,0.0,relu,0.5,0.9,8,30
