,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
0,12/12/22-122633,12/12/22-122635,2.1786248683929443,11,0.08994605392217636,0.1666666716337204,0.0,0.0,0.08872174471616745,0.25,0.0,0.0,relu,0.01,0.0,8,30
1,12/12/22-122635,12/12/22-122638,2.1843230724334717,11,0.08958803862333298,0.13636364042758942,0.0,0.0,0.08761419355869293,0.25,0.0,0.0,relu,0.01,0.3,8,30
22,12/12/22-122728,12/12/22-122730,2.208214044570923,11,0.08891475200653076,0.1515151560306549,0.0,0.0,0.08860400319099426,0.25,0.0,0.0,relu,0.5,0.6,8,30
21,12/12/22-122725,12/12/22-122728,2.2162649631500244,11,0.0886351615190506,0.22727273404598236,0.0,0.0,0.08715122938156128,0.25,0.0,0.0,relu,0.5,0.3,8,30
19,12/12/22-122720,12/12/22-122723,2.2048096656799316,11,0.08872601389884949,0.21212121844291687,0.0,0.0,0.08756123483181,0.25,0.0,0.0,relu,0.3,0.9,8,30
18,12/12/22-122718,12/12/22-122720,2.3591179847717285,13,0.08879943937063217,0.19696970283985138,0.0,0.0,0.08727152645587921,0.25,0.0,0.0,relu,0.3,0.6,8,30
17,12/12/22-122715,12/12/22-122718,2.3713626861572266,13,0.08763498067855835,0.19696970283985138,0.0,0.0,0.08656510710716248,0.25,0.0,0.0,relu,0.3,0.3,8,30
16,12/12/22-122713,12/12/22-122715,2.225412130355835,12,0.08994539827108383,0.1818181872367859,0.0,0.0,0.08735869079828262,0.25,0.0,0.0,relu,0.3,0.0,8,30
15,12/12/22-122710,12/12/22-122712,2.212493896484375,11,0.08861824125051498,0.24242424964904785,0.0,0.0,0.08789313584566116,0.25,0.0,0.0,relu,0.1,0.9,8,30
14,12/12/22-122708,12/12/22-122710,2.212223768234253,11,0.08883816003799438,0.1666666716337204,0.0,0.0,0.08744454383850098,0.25,0.0,0.0,relu,0.1,0.6,8,30
13,12/12/22-122705,12/12/22-122708,2.2218306064605713,11,0.08929762244224548,0.1818181872367859,0.0,0.0,0.08779944479465485,0.25,0.0,0.0,relu,0.1,0.3,8,30
12,12/12/22-122703,12/12/22-122705,2.222949266433716,12,0.08924891799688339,0.12121212482452393,0.0,0.0,0.08853121101856232,0.25,0.0,0.0,relu,0.1,0.0,8,30
11,12/12/22-122700,12/12/22-122703,2.207041025161743,11,0.08845929801464081,0.21212121844291687,0.0,0.0,0.08934395760297775,0.25,0.0,0.0,relu,0.05,0.9,8,30
10,12/12/22-122658,12/12/22-122700,2.237454652786255,11,0.08785751461982727,0.22727273404598236,0.0,0.0,0.08803870528936386,0.25,0.0,0.0,relu,0.05,0.6,8,30
9,12/12/22-122656,12/12/22-122658,2.2213220596313477,11,0.08784536272287369,0.1818181872367859,0.0,0.0,0.08889622986316681,0.25,0.0,0.0,relu,0.05,0.3,8,30
8,12/12/22-122653,12/12/22-122655,2.52061128616333,16,0.08859417587518692,0.21212121844291687,0.0,0.0,0.08828554302453995,0.25,0.0,0.0,relu,0.05,0.0,8,30
7,12/12/22-122650,12/12/22-122653,2.2655417919158936,11,0.08861378580331802,0.22727273404598236,0.0,0.0,0.08748902380466461,0.25,0.0,0.0,relu,0.03,0.9,8,30
6,12/12/22-122648,12/12/22-122650,2.2448067665100098,11,0.08919975906610489,0.1818181872367859,0.0,0.0,0.08842670917510986,0.25,0.0,0.0,relu,0.03,0.6,8,30
5,12/12/22-122645,12/12/22-122648,2.3204545974731445,12,0.08965694159269333,0.1818181872367859,0.0,0.0,0.08716090023517609,0.25,0.0,0.0,relu,0.03,0.3,8,30
4,12/12/22-122643,12/12/22-122645,2.1742541790008545,11,0.0885065570473671,0.1666666716337204,0.0,0.0,0.08814941346645355,0.25,0.0,0.0,relu,0.03,0.0,8,30
3,12/12/22-122640,12/12/22-122643,2.2579362392425537,11,0.08823247998952866,0.19696970283985138,0.0,0.0,0.08744195103645325,0.25,0.0,0.0,relu,0.01,0.9,8,30
20,12/12/22-122723,12/12/22-122725,2.2431907653808594,12,0.08851505070924759,0.19696970283985138,0.0,0.0,0.09821780771017075,0.0,0.0,0.0,relu,0.5,0.0,8,30
2,12/12/22-122638,12/12/22-122640,2.2115979194641113,11,0.09212198108434677,0.06060606241226196,0.0,0.0,0.09025022387504578,0.0,0.0,0.0,relu,0.01,0.6,8,30
23,12/12/22-122730,12/12/22-122732,2.2050981521606445,11,0.08795884996652603,0.19696970283985138,0.0,0.0,0.09302519261837006,0.0,0.0,0.0,relu,0.5,0.9,8,30
