,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
0,12/12/22-121820,12/12/22-121822,1.6620559692382812,11,0.09321121871471405,0.125,0.0,0.0,0.09013793617486954,0.0,0.0,0.0,relu,0.01,0.0,8,30
1,12/12/22-121822,12/12/22-121823,1.7058994770050049,11,0.09963775426149368,0.125,0.0,0.0,0.09742074459791183,0.0,0.0,0.0,relu,0.01,0.3,8,30
22,12/12/22-121903,12/12/22-121904,1.6939294338226318,11,0.08104880899190903,0.375,0.0,0.0,0.09522579610347748,0.0,0.0,0.0,relu,0.5,0.6,8,30
21,12/12/22-121901,12/12/22-121902,1.693117380142212,11,0.07769040763378143,0.25,0.25,1.0,0.10022439807653427,0.0,0.0,0.0,relu,0.5,0.3,8,30
20,12/12/22-121859,12/12/22-121900,1.6664204597473145,11,0.07931086421012878,0.5,0.0,0.0,0.10480523109436035,0.0,0.0,0.0,relu,0.5,0.0,8,30
19,12/12/22-121857,12/12/22-121859,1.7125163078308105,11,0.07366453111171722,0.375,0.375,0.75,0.11757323890924454,0.0,0.0,0.0,relu,0.3,0.9,8,30
18,12/12/22-121855,12/12/22-121857,1.699340581893921,11,0.07517287880182266,0.375,0.375,0.75,0.11775364726781845,0.0,0.0,0.0,relu,0.3,0.6,8,30
17,12/12/22-121853,12/12/22-121855,1.7022545337677002,11,0.08539869636297226,0.25,0.25,0.6666666865348816,0.10021326690912247,0.0,0.0,0.0,relu,0.3,0.3,8,30
16,12/12/22-121851,12/12/22-121853,1.682783603668213,11,0.07753024995326996,0.375,0.125,0.5,0.10570422559976578,0.0,0.0,0.0,relu,0.3,0.0,8,30
15,12/12/22-121849,12/12/22-121851,1.7193074226379395,11,0.0978706106543541,0.375,0.375,0.375,0.12467630207538605,0.0,0.0,0.0,relu,0.1,0.9,8,30
14,12/12/22-121847,12/12/22-121849,1.7188570499420166,11,0.09381899237632751,0.125,0.0,0.0,0.09423618018627167,0.0,0.0,0.0,relu,0.1,0.6,8,30
13,12/12/22-121845,12/12/22-121847,1.7412452697753906,11,0.0715327113866806,0.5,0.25,0.6666666865348816,0.11501500755548477,0.0,0.0,0.0,relu,0.1,0.3,8,30
12,12/12/22-121843,12/12/22-121845,1.6748342514038086,11,0.08927565813064575,0.25,0.0,0.0,0.09340304136276245,0.0,0.0,0.0,relu,0.1,0.0,8,30
11,12/12/22-121841,12/12/22-121843,1.6947293281555176,11,0.09222640097141266,0.125,0.0,0.0,0.09563889354467392,0.0,0.0,0.0,relu,0.05,0.9,8,30
10,12/12/22-121839,12/12/22-121841,1.6987862586975098,11,0.08263986557722092,0.25,0.0,0.0,0.09877734631299973,0.0,0.0,0.0,relu,0.05,0.6,8,30
9,12/12/22-121837,12/12/22-121839,1.7221651077270508,11,0.09114648401737213,0.0,0.0,0.0,0.08860953152179718,0.0,0.0,0.0,relu,0.05,0.3,8,30
8,12/12/22-121835,12/12/22-121837,1.6600139141082764,11,0.07359035313129425,0.375,0.375,1.0,0.10136641561985016,0.0,0.0,0.0,relu,0.05,0.0,8,30
7,12/12/22-121834,12/12/22-121835,1.7106852531433105,11,0.08356178551912308,0.375,0.0,0.0,0.09425995498895645,0.0,0.0,0.0,relu,0.03,0.9,8,30
6,12/12/22-121832,12/12/22-121833,1.7247695922851562,11,0.08979561924934387,0.25,0.0,0.0,0.09119817614555359,0.0,0.0,0.0,relu,0.03,0.6,8,30
5,12/12/22-121830,12/12/22-121831,1.724224328994751,11,0.09361255913972855,0.25,0.0,0.0,0.09647458791732788,0.0,0.0,0.0,relu,0.03,0.3,8,30
4,12/12/22-121828,12/12/22-121829,1.655229091644287,11,0.09379900991916656,0.25,0.0,0.0,0.09129083901643753,0.0,0.0,0.0,relu,0.03,0.0,8,30
3,12/12/22-121826,12/12/22-121827,1.732792615890503,11,0.07600884139537811,0.375,0.0,0.0,0.09953363984823227,0.0,0.0,0.0,relu,0.01,0.9,8,30
2,12/12/22-121824,12/12/22-121825,1.7744922637939453,11,0.09471917152404785,0.0,0.0,0.0,0.09453462809324265,0.0,0.0,0.0,relu,0.01,0.6,8,30
23,12/12/22-121904,12/12/22-121906,1.696486473083496,11,0.08141886442899704,0.5,0.0,0.0,0.1209014281630516,0.0,0.0,0.0,relu,0.5,0.9,8,30
