,clientID,client_lr,client_mom,batch_size,loss,accuracy
984,20,1.0,1.0,16,0.0035406085662543,0.8521644473075867
986,20,0.1836734693877551,1.0,16,0.0040610525757074,0.8289068937301636
985,20,1.0,1.0,32,0.004309331998229,0.8195663690567017
987,20,1.0,0.6666666666666666,16,0.0045359102077782,0.8070372939109802
989,20,1.0,0.6666666666666666,32,0.0049544931389391,0.7900442481040955
988,20,1.0,1.0,64,0.0051232720725238,0.7759771943092346
990,20,1.0,0.3333333333333333,16,0.0053618378005921,0.7686998248100281
993,20,1.0,0.0,16,0.005447659175843,0.7626978754997253
991,20,0.1836734693877551,1.0,32,0.0055499086156487,0.7614224553108215
999,20,1.0,0.3333333333333333,32,0.0056320116855204,0.7547453045845032
