,clientID,client_lr,client_mom,batch_size,loss,accuracy
456,9,1.0,1.0,32,0.0035373836290091,0.8524486422538757
457,9,1.0,1.0,16,0.0037211354356259,0.8459752202033997
459,9,0.1836734693877551,1.0,16,0.0040346030145883,0.828454852104187
458,9,1.0,0.6666666666666666,16,0.0041159917600452,0.8250070214271545
460,9,1.0,1.0,64,0.0044782091863453,0.811286211013794
464,9,1.0,0.3333333333333333,16,0.0047149644233286,0.7970728874206543
461,9,1.0,0.0,16,0.0048439251258969,0.7952786087989807
463,9,0.1836734693877551,1.0,32,0.0048877028748393,0.7891570329666138
462,9,1.0,0.6666666666666666,32,0.0049771512858569,0.7824022173881531
465,9,1.0,0.3333333333333333,32,0.0051291938871145,0.7807486653327942
