,clientID,client_lr,client_mom,batch_size,loss,accuracy
235,3,1.0,0.9473684210526315,16,0.0008899242966435,0.9962962865829468
234,3,0.5918367346938775,0.9999999999999999,32,0.0011878714431077,0.9931216835975648
233,3,1.0,0.9473684210526315,32,0.0014420602237805,0.9920634627342224
248,3,0.5918367346938775,0.9473684210526315,16,0.0020439564250409,0.9878306984901428
243,3,0.5918367346938775,0.9473684210526315,32,0.0019012845586985,0.9873015880584716
256,3,1.0,0.631578947368421,16,0.0025965711101889,0.9862433671951294
232,3,0.163265306122449,0.9473684210526315,16,0.0025689273606985,0.9857142567634584
260,3,0.163265306122449,0.9999999999999999,16,0.0024725701659917,0.9857142567634584
251,3,0.163265306122449,0.9999999999999999,32,0.0026674752589315,0.985185205936432
238,3,0.5918367346938775,0.9999999999999999,16,0.002494015963748,0.9846560955047609
