,clientID,client_lr,client_mom,batch_size,loss,accuracy
390,4,1.0,0.9999999999999999,64,0.0014047676231712,0.9917184114456176
2070,4,1.0,0.9999999999999999,64,0.0014047676231712,0.9917184114456176
398,4,1.0,0.9473684210526315,32,0.001932434272021,0.9878165125846864
2078,4,1.0,0.9473684210526315,32,0.001932434272021,0.9878165125846864
387,4,0.5918367346938775,0.9473684210526315,16,0.0020066257566213,0.9875776171684264
2067,4,0.5918367346938775,0.9473684210526315,16,0.0020066257566213,0.9875776171684264
396,4,0.5918367346938775,0.9999999999999999,64,0.0021118111908435,0.9866220951080322
2076,4,0.5918367346938775,0.9999999999999999,64,0.0021118111908435,0.9866220951080322
393,4,0.1836734693877551,0.9999999999999999,32,0.0022867007646709,0.9861443042755128
2073,4,0.1836734693877551,0.9999999999999999,32,0.0022867007646709,0.9861443042755128
