,clientID,client_lr,client_mom,batch_size,loss,accuracy
1437,14,0.5918367346938775,0.9473684210526315,16,0.0010683665750548,0.994709014892578
3117,14,0.5918367346938775,0.9473684210526315,16,0.0010683665750548,0.994709014892578
1440,14,0.5918367346938775,0.9473684210526315,32,0.0024888734333217,0.9867724776268004
3120,14,0.5918367346938775,0.9473684210526315,32,0.0024888734333217,0.9867724776268004
1444,14,1.0,0.9999999999999999,64,0.0030383551493287,0.9823633432388306
3124,14,1.0,0.9999999999999999,64,0.0030383551493287,0.9823633432388306
1445,14,0.5918367346938775,0.9999999999999999,64,0.0040188967250287,0.9779541492462158
3125,14,0.5918367346938775,0.9999999999999999,64,0.0040188967250287,0.9779541492462158
1438,14,0.12244897959183676,0.9999999999999999,16,0.0046601826325058,0.9735449552536012
3118,14,0.12244897959183676,0.9999999999999999,16,0.0046601826325058,0.9735449552536012
