,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,batch_size,client_lr,client_momentum,epochs
38,07/02/21-010155,07/02/21-010448,172.9843294620514,27,0.0035241201985627413,0.8525291085243225,0.8271015286445618,0.8887096643447876,0.00499932374805212,0.7961522936820984,0.7765042781829834,0.8265795111656189,relu,16,0.5,0.9,30
39,07/02/21-010448,07/02/21-010709,140.59809517860413,22,0.003731523174792528,0.8451601266860962,0.8150018453598022,0.8821328282356262,0.004874356556683779,0.7928776144981384,0.7593123316764832,0.8416515588760376,relu,16,0.5,0.95,30
74,07/02/21-015051,07/02/21-015235,103.91975569725037,30,0.0038025625981390476,0.841430127620697,0.8094523549079895,0.8859845399856567,0.005024887155741453,0.7904216051101685,0.7617683410644531,0.833407998085022,relu,32,0.3,0.95,30
78,07/02/21-015744,07/02/21-015927,103.40140581130981,30,0.003848844673484564,0.8402474522590637,0.8115447759628296,0.8804718255996704,0.005086858291178942,0.7838723063468933,0.7556283473968506,0.8255813717842102,relu,32,0.5,0.9,30
34,07/02/21-004928,07/02/21-005220,171.90247535705566,27,0.003612114815041423,0.8487991094589233,0.8215975165367126,0.8869138360023499,0.005202306900173426,0.7814162969589233,0.7552189826965332,0.8156498670578003,relu,16,0.3,0.95,30
24,07/02/21-002622,07/02/21-002935,192.8479244709015,30,0.004286004230380058,0.8177765607833862,0.780158281326294,0.8816635012626648,0.005213974975049496,0.7805976271629333,0.7421203255653381,0.8358690738677979,relu,16,0.09,0.95,30
33,07/02/21-004616,07/02/21-004927,190.95829463005066,30,0.0037660798989236355,0.8410662412643433,0.811954140663147,0.885197103023529,0.005160885397344828,0.7789602875709534,0.7441670298576355,0.8256130814552307,relu,16,0.3,0.9,30
79,07/02/21-015927,07/02/21-020051,83.58624863624573,24,0.0037657308857887983,0.8415210843086243,0.8128638863563538,0.883953332901001,0.005235421005636454,0.7777323126792908,0.7527629733085632,0.8191536664962769,relu,32,0.5,0.95,30
29,07/02/21-003712,07/02/21-004024,191.56625413894653,30,0.004065646789968014,0.8263737559318542,0.7914392352104187,0.8783381581306458,0.005260895937681198,0.7748669385910034,0.7298403382301331,0.8269944190979004,relu,16,0.1,0.95,30
73,07/02/21-014905,07/02/21-015050,104.98701906204224,30,0.004334503784775734,0.8164119124412537,0.7791121006011963,0.87249755859375,0.005334001500159502,0.7736389636993408,0.7106017470359802,0.8431277275085449,relu,32,0.3,0.9,30
