,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
11,12/12/22-143511,12/12/22-143524,13.14266586303711,30,0.07629625499248505,0.3261648714542389,0.12365591526031494,0.75,0.07843433320522308,0.3650793731212616,0.0793650820851326,0.8333333134651184,relu,0.05,0.9,8,30
21,12/12/22-143711,12/12/22-143724,13.082969903945923,30,0.07895632088184357,0.32974910736083984,0.10573476552963257,0.6860465407371521,0.07839439064264297,0.3333333432674408,0.0793650820851326,0.8333333134651184,relu,0.5,0.3,8,30
7,12/12/22-143432,12/12/22-143445,13.234078168869019,30,0.08017992228269577,0.3243727684020996,0.0716845914721489,0.7272727489471436,0.08262289315462112,0.3333333432674408,0.0317460335791111,0.6666666865348816,relu,0.03,0.9,8,30
16,12/12/22-143607,12/12/22-143620,12.921343088150024,30,0.07956545054912567,0.32258063554763794,0.08243727684020996,0.7076923251152039,0.08096854388713837,0.2857142984867096,0.01587301678955555,1.0,relu,0.3,0.0,8,30
18,12/12/22-143633,12/12/22-143646,13.143042087554932,30,0.07864850759506226,0.3154121935367584,0.09677419066429138,0.7105262875556946,0.08235257863998413,0.2857142984867096,0.0476190485060215,0.375,relu,0.3,0.6,8,30
17,12/12/22-143620,12/12/22-143633,13.164313793182373,30,0.07923252880573273,0.31182795763015747,0.08960573375225067,0.6666666865348816,0.08432302623987198,0.2857142984867096,0.0317460335791111,0.4000000059604645,relu,0.3,0.3,8,30
14,12/12/22-143544,12/12/22-143557,13.164588212966919,30,0.08042596280574799,0.2867383658885956,0.07706093043088913,0.5972222089767456,0.08082462102174759,0.2857142984867096,0.0317460335791111,0.5,relu,0.1,0.6,8,30
20,12/12/22-143658,12/12/22-143711,12.916661262512207,30,0.07805757969617844,0.342293918132782,0.10394265502691269,0.6304348111152649,0.08203120529651642,0.2698412835597992,0.0793650820851326,0.625,relu,0.5,0.0,8,30
10,12/12/22-143457,12/12/22-143510,13.14017629623413,30,0.08396418392658234,0.24372759461402893,0.044802866876125336,0.6410256624221802,0.08775892108678818,0.2380952388048172,0.0476190485060215,0.3333333432674408,relu,0.05,0.6,8,30
13,12/12/22-143531,12/12/22-143544,13.050450325012207,30,0.08347491174936295,0.2544802725315094,0.04301075264811516,0.6315789222717285,0.0849071815609932,0.2222222238779068,0.0476190485060215,0.75,relu,0.1,0.3,8,30
3,12/12/22-143355,12/12/22-143408,13.245628595352173,30,0.08447355777025223,0.23655913770198822,0.02688172087073326,0.6000000238418579,0.08509435504674911,0.2063492089509964,0.0317460335791111,1.0,relu,0.01,0.9,8,30
23,12/12/22-143737,12/12/22-143744,6.5470476150512695,13,0.09004367142915726,0.10215053707361221,0.0,0.0,0.0899791568517685,0.1746031790971756,0.0,0.0,relu,0.5,0.9,8,30
9,12/12/22-143451,12/12/22-143457,5.78497052192688,11,0.0893615260720253,0.12365591526031494,0.0,0.0,0.0891624167561531,0.1746031790971756,0.0,0.0,relu,0.05,0.3,8,30
22,12/12/22-143724,12/12/22-143737,12.662259817123413,29,0.07730910181999207,0.3315412104129791,0.12365591526031494,0.6634615659713745,0.0852004662156105,0.1587301641702652,0.0317460335791111,0.6666666865348816,relu,0.5,0.6,8,30
19,12/12/22-143647,12/12/22-143657,10.849064588546753,24,0.09038283675909042,0.13261649012565613,0.0,0.0,0.08974435925483704,0.1587301641702652,0.0,0.0,relu,0.3,0.9,8,30
12,12/12/22-143524,12/12/22-143531,6.760156631469727,14,0.08586854487657547,0.17562724649906158,0.037634409964084625,0.6774193644523621,0.08646536618471146,0.1587301641702652,0.0317460335791111,1.0,relu,0.1,0.0,8,30
15,12/12/22-143558,12/12/22-143606,8.859809398651123,19,0.08703543990850449,0.19534049928188324,0.017921147868037224,0.4166666567325592,0.08738750964403152,0.1269841343164444,0.0476190485060215,0.75,relu,0.1,0.9,8,30
8,12/12/22-143445,12/12/22-143451,5.923514127731323,12,0.08975259214639664,0.13082437217235565,0.0,0.0,0.08950535953044891,0.1269841343164444,0.0,0.0,relu,0.05,0.0,8,30
6,12/12/22-143424,12/12/22-143431,7.346092462539673,15,0.08844215422868729,0.16129031777381897,0.0,0.0,0.08822251856327057,0.1111111119389534,0.0,0.0,relu,0.03,0.6,8,30
4,12/12/22-143409,12/12/22-143418,9.108330488204956,20,0.08939547091722488,0.1362007111310959,0.0,0.0,0.08931698650121689,0.1111111119389534,0.0,0.0,relu,0.03,0.0,8,30
5,12/12/22-143418,12/12/22-143424,5.742319822311401,11,0.08917676657438278,0.1362007111310959,0.0,0.0,0.08956021815538406,0.095238097012043,0.0,0.0,relu,0.03,0.3,8,30
2,12/12/22-143348,12/12/22-143355,6.640834331512451,13,0.08944003283977509,0.14874552190303802,0.0,0.0,0.08963184058666229,0.0793650820851326,0.0,0.0,relu,0.01,0.6,8,30
0,12/12/22-143335,12/12/22-143342,6.889321327209473,14,0.09022483229637146,0.10035842657089233,0.0,0.0,0.0901731327176094,0.0793650820851326,0.0,0.0,relu,0.01,0.0,8,30
1,12/12/22-143342,12/12/22-143348,5.8130881786346436,11,0.09018111974000931,0.10573476552963257,0.0,0.0,0.0900515764951706,0.0476190485060215,0.0,0.0,relu,0.01,0.3,8,30
