,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
21,12/12/22-162751,12/12/22-163002,130.65737962722778,30,0.043146323412656784,0.6832072734832764,0.5779122710227966,0.8059071898460388,0.04930486902594566,0.6380952596664429,0.5523809790611267,0.7463235259056091,relu,0.5,0.3,8,30
20,12/12/22-162544,12/12/22-162751,127.39550280570984,30,0.04557786136865616,0.6626323461532593,0.534039318561554,0.8000906705856323,0.04929354786872864,0.6340135931968689,0.5387755036354065,0.7319778203964233,relu,0.5,0.0,8,30
17,12/12/22-161938,12/12/22-162151,132.9026358127594,30,0.04791741818189621,0.6400907635688782,0.5095310211181641,0.7911674976348877,0.05086509883403778,0.6285714507102966,0.47482994198799133,0.7554112672805786,relu,0.3,0.3,8,30
11,12/12/22-160634,12/12/22-160845,131.58997869491577,30,0.045726362615823746,0.6692889332771301,0.5428138971328735,0.7950365543365479,0.050472285598516464,0.6244897842407227,0.49659863114356995,0.7494866251945496,relu,0.05,0.9,8,30
18,12/12/22-162151,12/12/22-162403,132.26410579681396,30,0.045900456607341766,0.6655067801475525,0.5462934970855713,0.790672242641449,0.05118126794695854,0.5986394286155701,0.4979591965675354,0.7469387650489807,relu,0.3,0.6,8,30
16,12/12/22-161728,12/12/22-161937,129.0972273349762,30,0.04899940267205238,0.6346444487571716,0.4987896978855133,0.7818354368209839,0.05223776027560234,0.597278892993927,0.46666666865348816,0.765625,relu,0.3,0.0,8,30
15,12/12/22-161516,12/12/22-161728,132.07663106918335,30,0.04961058869957924,0.6311649084091187,0.5045385956764221,0.770741879940033,0.052430786192417145,0.5931972861289978,0.45170068740844727,0.7528344392776489,relu,0.1,0.9,8,30
7,12/12/22-155751,12/12/22-160002,130.61189031600952,30,0.050551969558000565,0.6166414618492126,0.47125566005706787,0.776807963848114,0.053511716425418854,0.5795918107032776,0.4761904776096344,0.7186858057975769,relu,0.03,0.9,8,30
22,12/12/22-163002,12/12/22-163213,130.285786151886,30,0.0513029545545578,0.6214826107025146,0.4931921362876892,0.7577870488166809,0.05640348047018051,0.561904788017273,0.4068027138710022,0.7292683124542236,relu,0.5,0.6,8,30
14,12/12/22-161305,12/12/22-161516,130.86487746238708,30,0.0524350069463253,0.5992435812950134,0.4423600733280182,0.7666491866111755,0.059091486036777496,0.5482993125915527,0.4204081594944,0.6959459185600281,relu,0.1,0.6,8,30
12,12/12/22-160845,12/12/22-161054,128.1420226097107,30,0.06139492616057396,0.52435702085495,0.3226929008960724,0.7065253257751465,0.061142705380916595,0.523809552192688,0.3741496503353119,0.6501182317733765,relu,0.1,0.0,8,30
10,12/12/22-160422,12/12/22-160633,131.73496532440186,30,0.06153545528650284,0.5164901614189148,0.31724658608436584,0.7142370343208313,0.0603075809776783,0.518367350101471,0.3659864068031311,0.7078947424888611,relu,0.05,0.6,8,30
6,12/12/22-155540,12/12/22-155751,130.7024862766266,30,0.06633889675140381,0.46913766860961914,0.24810892343521118,0.6879194378852844,0.06313972175121307,0.4938775599002838,0.29931971430778503,0.6769230961799622,relu,0.03,0.6,8,30
3,12/12/22-154931,12/12/22-155143,132.10162949562073,30,0.06217527762055397,0.517851710319519,0.3139182925224304,0.7103731632232666,0.06447166204452515,0.4870748221874237,0.3401360511779785,0.6561679840087891,relu,0.01,0.9,8,30
13,12/12/22-161054,12/12/22-161305,130.84406399726868,30,0.06015315279364586,0.5332828760147095,0.34583964943885803,0.7243345975875854,0.06726241856813431,0.4680272042751312,0.3115646243095398,0.6106666922569275,relu,0.1,0.3,8,30
9,12/12/22-160210,12/12/22-160421,131.272047996521,30,0.06539534777402878,0.47927382588386536,0.26535552740097046,0.6894654035568237,0.06845644116401672,0.458503395318985,0.29795917868614197,0.5887096524238586,relu,0.05,0.3,8,30
8,12/12/22-160002,12/12/22-160210,127.82839107513428,30,0.06962833553552628,0.44387292861938477,0.19757942855358124,0.651046872138977,0.06786767393350601,0.45578232407569885,0.20816326141357422,0.6891891956329346,relu,0.05,0.0,8,30
5,12/12/22-155328,12/12/22-155540,132.51584267616272,30,0.07207584381103516,0.4133131504058838,0.16913767158985138,0.6425287127494812,0.06934668868780136,0.43809524178504944,0.20408163964748383,0.6637167930603027,relu,0.03,0.3,8,30
19,12/12/22-162403,12/12/22-162544,100.3209457397461,23,0.07393766194581985,0.3948562741279602,0.21860817074775696,0.6299040913581848,0.0797746479511261,0.36870747804641724,0.1972789168357849,0.529197096824646,relu,0.3,0.9,8,30
2,12/12/22-154720,12/12/22-154930,130.65756511688232,30,0.0774959996342659,0.34674733877182007,0.08653555065393448,0.6021052598953247,0.07368677109479904,0.3632653057575226,0.11972789466381073,0.6929134130477905,relu,0.01,0.6,8,30
4,12/12/22-155143,12/12/22-155327,104.4379346370697,24,0.07761194556951523,0.34750378131866455,0.08547654747962952,0.5854922533035278,0.0754002034664154,0.36054420471191406,0.12380952388048172,0.6691176295280457,relu,0.03,0.0,8,30
1,12/12/22-154508,12/12/22-154719,131.19366121292114,30,0.08094117045402527,0.30711042881011963,0.0431164912879467,0.5501930713653564,0.07787154614925385,0.3442176878452301,0.0693877562880516,0.6623376607894897,relu,0.01,0.3,8,30
0,12/12/22-154300,12/12/22-154508,128.41298270225525,30,0.08492869138717651,0.23358547687530518,0.015431164763867855,0.49038460850715637,0.08241859823465347,0.2571428716182709,0.04217687249183655,0.6888889074325562,relu,0.01,0.0,8,30
23,12/12/22-163213,12/12/22-163306,53.485907793045044,12,0.09005370736122131,0.10090771317481995,0.0,0.0,0.09004237502813339,0.08843537420034409,0.0,0.0,relu,0.5,0.9,8,30
