,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,client_lr,client_momentum,batch_size,epochs
10,12/12/22-164848,12/12/22-164916,28.30019998550415,30,0.07854165881872177,0.35361215472221375,0.07300379872322083,0.5454545617103577,0.07907091826200485,0.36054420471191406,0.06122449040412903,0.6428571343421936,relu,0.05,0.6,8,30
21,12/12/22-165342,12/12/22-165405,23.688623905181885,25,0.07429426908493042,0.39315590262413025,0.15133079886436462,0.6104294657707214,0.08355450630187988,0.3401360511779785,0.16326530277729034,0.4137931168079376,relu,0.5,0.3,8,30
15,12/12/22-165104,12/12/22-165132,27.86318325996399,30,0.07099277526140213,0.41977185010910034,0.19467680156230927,0.6352357268333435,0.07722827047109604,0.3333333432674408,0.18367347121238708,0.5192307829856873,relu,0.1,0.9,8,30
16,12/12/22-165132,12/12/22-165200,27.620943546295166,30,0.07544815540313721,0.38403043150901794,0.12851710617542267,0.5787671208381653,0.08156169950962067,0.3265306055545807,0.14965985715389252,0.5116279125213623,relu,0.3,0.0,8,30
11,12/12/22-164916,12/12/22-164945,28.354918003082275,30,0.07367052137851715,0.3923954367637634,0.14980988204479218,0.596969723701477,0.07979441434144974,0.31972789764404297,0.12925170361995697,0.5277777910232544,relu,0.05,0.9,8,30
14,12/12/22-165041,12/12/22-165104,22.269263744354248,23,0.07884490489959717,0.32091253995895386,0.06539923697710037,0.49142858386039734,0.08344202488660812,0.30612245202064514,0.0476190485060215,0.46666666865348816,relu,0.1,0.6,8,30
7,12/12/22-164728,12/12/22-164756,28.268003702163696,30,0.07464941591024399,0.38935360312461853,0.1353612095117569,0.6202090382575989,0.07964999973773956,0.30612245202064514,0.12244898080825806,0.6206896305084229,relu,0.03,0.9,8,30
13,12/12/22-165013,12/12/22-165041,28.34854531288147,30,0.07986108213663101,0.3102661669254303,0.06996197998523712,0.5411764979362488,0.0848485454916954,0.2857142984867096,0.07482992857694626,0.4583333432674408,relu,0.1,0.3,8,30
22,12/12/22-165405,12/12/22-165425,19.90247106552124,21,0.07679826766252518,0.3642585575580597,0.10494296252727509,0.5948275923728943,0.08462676405906677,0.2857142984867096,0.10884353518486023,0.4000000059604645,relu,0.5,0.6,8,30
17,12/12/22-165200,12/12/22-165225,25.499428033828735,27,0.07480757683515549,0.386311799287796,0.12775665521621704,0.6199262142181396,0.08386484533548355,0.2789115607738495,0.08163265138864517,0.4000000059604645,relu,0.3,0.3,8,30
9,12/12/22-164819,12/12/22-164848,28.19391703605652,30,0.08092484623193741,0.30874523520469666,0.03954372555017471,0.5,0.08158627152442932,0.2789115607738495,0.054421767592430115,0.6666666865348816,relu,0.05,0.3,8,30
12,12/12/22-164945,12/12/22-165012,27.438318014144897,30,0.08062029629945755,0.3133079707622528,0.04486691951751709,0.5315315127372742,0.08375614136457443,0.25850340723991394,0.0476190485060215,0.7777777910232544,relu,0.1,0.0,8,30
18,12/12/22-165226,12/12/22-165245,19.263853788375854,20,0.0771850049495697,0.3619771897792816,0.09885931760072708,0.6103286147117615,0.08571621030569077,0.2448979616165161,0.06122449040412903,0.4736842215061188,relu,0.3,0.6,8,30
19,12/12/22-165245,12/12/22-165313,28.33008861541748,30,0.08221396058797836,0.2866920232772827,0.03954372555017471,0.4521739184856415,0.08350073546171188,0.2448979616165161,0.03401360660791397,0.5555555820465088,relu,0.3,0.9,8,30
5,12/12/22-164655,12/12/22-164711,15.713133811950684,16,0.0868728905916214,0.21825094521045685,0.0030418250244110823,0.2666666805744171,0.08592351526021957,0.2312925159931183,0.0,0.0,relu,0.03,0.3,8,30
4,12/12/22-164630,12/12/22-164655,25.060686826705933,27,0.08592341095209122,0.210646390914917,0.005323193967342377,0.4117647111415863,0.08636604994535446,0.2312925159931183,0.0,0.0,relu,0.03,0.0,8,30
3,12/12/22-164615,12/12/22-164629,14.776212692260742,15,0.08567123860120773,0.23117870092391968,0.01596958190202713,0.4883720874786377,0.08532141894102097,0.2312925159931183,0.0,0.0,relu,0.01,0.9,8,30
20,12/12/22-165314,12/12/22-165341,27.670230388641357,30,0.07325666397809982,0.4007604420185089,0.14220532774925232,0.6192052960395813,0.09124372899532318,0.2312925159931183,0.08163265138864517,0.2448979616165161,relu,0.5,0.0,8,30
8,12/12/22-164757,12/12/22-164819,22.564839839935303,24,0.0849570780992508,0.2319391667842865,0.010646387934684753,0.46666666865348816,0.08458957821130753,0.22448979318141937,0.0,0.0,relu,0.05,0.0,8,30
6,12/12/22-164711,12/12/22-164728,16.89717388153076,17,0.08556611090898514,0.22205322980880737,0.0060836500488221645,0.3199999928474426,0.08673928678035736,0.21768707036972046,0.0,0.0,relu,0.03,0.6,8,30
2,12/12/22-164603,12/12/22-164614,11.269214153289795,11,0.08923590183258057,0.15893536806106567,0.0,0.0,0.08858034759759903,0.16326530277729034,0.0,0.0,relu,0.01,0.6,8,30
0,12/12/22-164534,12/12/22-164547,13.01211428642273,13,0.08991523087024689,0.12775665521621704,0.0,0.0,0.08952504396438599,0.15646257996559143,0.0,0.0,relu,0.01,0.0,8,30
1,12/12/22-164547,12/12/22-164603,16.144803762435913,16,0.08972436189651489,0.11634980887174606,0.0,0.0,0.08942980319261551,0.12244898080825806,0.0,0.0,relu,0.01,0.3,8,30
23,12/12/22-165426,12/12/22-165437,11.198647737503052,11,0.08995048701763153,0.12015209347009659,0.0,0.0,0.09018801897764206,0.08163265138864517,0.0,0.0,relu,0.5,0.9,8,30
