,clientID,client_lr,client_mom,batch_size,loss,accuracy
793,16,0.1836734693877551,1.0,16,0.0038063786923885,0.8424085974693298
792,16,1.0,1.0,16,0.0038623844739049,0.8380479216575623
794,16,1.0,1.0,32,0.0043708747252821,0.8112391829490662
797,16,1.0,0.6666666666666666,16,0.0044756033457815,0.8082435727119446
795,16,1.0,1.0,64,0.004818900488317,0.7877673506736755
796,16,1.0,0.6666666666666666,32,0.0049455007538199,0.785150945186615
798,16,1.0,0.3333333333333333,16,0.0050665456801652,0.7817761301994324
799,16,0.1836734693877551,1.0,32,0.0050667598843574,0.7785530090332031
800,16,0.0816326530612245,1.0,16,0.005478449165821,0.7634612321853638
802,16,1.0,0.3333333333333333,32,0.0055775642395019,0.7553465962409973
