,clientID,client_lr,client_mom,batch_size,loss,accuracy
1449,18,1.0,0.631578947368421,16,0.0426476225256919,0.7017189264297485
1434,18,0.163265306122449,0.9473684210526315,16,0.0434362925589084,0.6946410536766052
1432,18,0.1836734693877551,0.9999999999999999,32,0.0425562188029289,0.6895854473114014
1444,18,0.12244897959183676,0.9999999999999999,16,0.0435820668935775,0.6890798807144165
1436,18,0.12244897959183676,0.9473684210526315,16,0.0451275259256362,0.6885743141174316
1433,18,0.0816326530612245,0.9999999999999999,16,0.0443137176334857,0.6875631809234619
1435,18,1.0,0.0,16,0.0452161915600299,0.6723963618278503
1443,18,0.0816326530612245,0.9473684210526315,16,0.0466216318309307,0.6708796620368958
1455,18,0.1836734693877551,0.9999999999999999,16,0.0455549247562885,0.6683518886566162
1487,18,0.5918367346938775,0.9473684210526315,32,0.0477642677724361,0.665318489074707
