,clientID,client_lr,client_mom,batch_size,loss,accuracy
74,1,1.0,0.9473684210526315,64,0.0141482781618833,0.9092920422554016
73,1,1.0,0.3157894736842105,16,0.0146789997816085,0.902101755142212
77,1,0.5918367346938775,0.9473684210526315,32,0.0156829245388507,0.8960176706314087
72,1,0.5918367346938775,0.631578947368421,16,0.0168261341750621,0.8871681690216064
76,1,0.5918367346938775,0.3157894736842105,16,0.0175297725945711,0.886338472366333
79,1,0.12244897959183676,0.9473684210526315,16,0.0202880091965198,0.8650442361831665
75,1,1.0,0.631578947368421,16,0.0202246010303497,0.8631083965301514
82,1,0.12244897959183676,0.9999999999999999,16,0.0214209556579589,0.8537057638168335
86,1,0.04081632653061224,0.9999999999999999,16,0.0223888829350471,0.8520464897155762
84,1,0.1836734693877551,0.9473684210526315,16,0.0223248042166233,0.8492809534072876
