,clientID,client_lr,client_mom,batch_size,loss,accuracy
178,2,0.12244897959183676,0.9473684210526315,16,0.0140601508319377,0.9073439836502076
182,2,0.0816326530612245,0.9999999999999999,32,0.0140278171747922,0.9065709710121156
179,2,0.0816326530612245,0.9999999999999999,16,0.0157499313354492,0.8968525528907776
183,2,0.04081632653061224,0.9999999999999999,16,0.0159306097775697,0.8945333957672119
177,2,0.1836734693877551,0.9999999999999999,64,0.0159126091748476,0.8938707709312439
186,2,0.12244897959183676,0.9999999999999999,32,0.0161502733826637,0.8937603831291199
190,2,0.5918367346938775,0.3157894736842105,16,0.0171845853328704,0.8864715695381165
180,2,1.0,0.631578947368421,16,0.0173319689929485,0.8842628598213196
184,2,0.12244897959183676,0.9999999999999999,64,0.0180075019598007,0.8821645379066467
192,2,0.5918367346938775,0.631578947368421,32,0.0187834426760673,0.8744339942932129
