,fedAvgFlag,clientID,client_lr,client_mom,batch_size,server_lr,server_mom,loss,accuracy
0,1,-1,0.01,0.01,8,0.3,0.3,-1,0.86120546
1,1,-1,0.01,0.01,8,0.5,0.3,-1,0.8605091
2,1,-1,0.01,0.01,8,0.3,0.6,-1,0.85980415
3,1,-1,0.01,0.01,16,0.5,0.3,-1,0.85936576
4,1,-1,0.01,0.01,8,0.5,0.6,-1,0.859297
5,1,-1,0.01,0.01,8,0.5,0.0,-1,0.8581536
6,1,-1,0.01,0.01,16,0.5,0.0,-1,0.85809344
7,1,-1,0.01,0.01,16,0.5,0.6,-1,0.85773236
8,1,-1,0.01,0.01,32,0.5,0.6,-1,0.85713917
9,1,-1,0.01,0.01,16,0.3,0.6,-1,0.8568985
10,1,-1,0.01,0.01,8,0.3,0.0,-1,0.85688984
11,1,-1,0.01,0.01,8,0.1,0.6,-1,0.854904
12,1,-1,0.01,0.01,8,0.1,0.0,-1,0.8529955
13,1,-1,0.01,0.01,32,0.3,0.6,-1,0.852239
14,1,-1,0.01,0.01,16,0.5,0.9,-1,0.8515255
15,1,-1,0.01,0.01,8,0.3,0.9,-1,0.85146534
16,1,-1,0.01,0.01,16,0.1,0.9,-1,0.85034776
17,1,-1,0.01,0.01,8,0.1,0.9,-1,0.84978896
18,1,-1,0.01,0.01,16,0.3,0.9,-1,0.8491098
19,1,-1,0.01,0.01,32,0.5,0.3,-1,0.8485768
20,1,-1,0.01,0.01,16,0.3,0.3,-1,0.847975
21,1,-1,0.01,0.01,8,0.1,0.3,-1,0.84771717
22,1,-1,0.01,0.01,32,0.5,0.9,-1,0.8475366
23,1,-1,0.01,0.01,16,0.3,0.0,-1,0.8474506
24,1,-1,0.01,0.01,8,0.05,0.6,-1,0.8472873
25,1,-1,0.01,0.01,8,0.5,0.9,-1,0.84618694
26,1,-1,0.01,0.01,8,0.03,0.9,-1,0.8459118
27,1,-1,0.01,0.01,8,0.05,0.3,-1,0.84461373
28,1,-1,0.01,0.01,32,0.5,0.0,-1,0.8427998
29,1,-1,0.01,0.01,16,0.1,0.3,-1,0.84011763
30,1,-1,0.01,0.01,16,0.05,0.9,-1,0.83953303
31,1,-1,0.01,0.01,8,0.03,0.6,-1,0.83926654
32,1,-1,0.01,0.01,16,0.1,0.6,-1,0.8362405
33,1,-1,0.01,0.01,8,0.05,0.9,-1,0.83394516
34,1,-1,0.01,0.01,16,0.05,0.6,-1,0.83287054
35,1,-1,0.01,0.01,32,0.1,0.6,-1,0.8311598
36,1,-1,0.01,0.01,32,0.3,0.3,-1,0.8307815
37,1,-1,0.01,0.01,32,0.3,0.0,-1,0.8261307
38,1,-1,0.01,0.01,32,0.3,0.9,-1,0.8225201
39,1,-1,0.01,0.01,16,0.03,0.6,-1,0.8191329
40,1,-1,0.01,0.01,8,0.03,0.3,-1,0.81882346
41,1,-1,0.01,0.01,8,0.01,0.9,-1,0.8183764
42,1,-1,0.01,0.01,32,0.1,0.9,-1,0.8150753
43,1,-1,0.01,0.01,16,0.1,0.0,-1,0.81453365
44,1,-1,0.01,0.01,16,0.05,0.3,-1,0.814121
45,1,-1,0.01,0.01,16,0.03,0.9,-1,0.8112583
46,1,-1,0.01,0.01,8,0.05,0.0,-1,0.81006336
