,clientID,client_lr,client_mom,batch_size,loss,accuracy
1434,18,0.5918367346938775,0.9473684210526315,16,0.0013337554410099,0.9936009049415588
1438,18,0.163265306122449,0.9999999999999999,16,0.0012591951526701,0.9936009049415588
1433,18,0.5918367346938775,0.9999999999999999,32,0.001436989638023,0.9930192232131958
1435,18,1.0,0.9999999999999999,32,0.0013750287471339,0.992437481880188
1439,18,0.5918367346938775,0.9999999999999999,16,0.001381832989864,0.9918557405471802
1446,18,1.0,0.9473684210526315,32,0.0022856970317661,0.985456645488739
1432,18,0.04081632653061224,0.9999999999999999,16,0.0032939661759883,0.9842932224273682
1436,18,0.163265306122449,0.9999999999999999,32,0.0028880680911242,0.9842932224273682
1437,18,0.1836734693877551,0.9999999999999999,32,0.0030102138407528,0.9837114810943604
1448,18,0.12244897959183676,0.9473684210526315,16,0.0032266268972307,0.9831297397613524
