,clientID,client_lr,client_mom,batch_size,loss,accuracy
1542,15,0.12244897959183676,0.9473684210526315,16,0.0621929429471492,0.5142690539360046
1554,15,0.5918367346938775,0.9473684210526315,32,0.0636050328612327,0.503203272819519
1543,15,1.0,0.631578947368421,16,0.0642813295125961,0.4967967271804809
1548,15,0.5918367346938775,0.631578947368421,16,0.0663441270589828,0.485730916261673
1549,15,0.0816326530612245,0.9999999999999999,16,0.0666401982307434,0.4828188717365265
1544,15,0.12244897959183676,0.9999999999999999,16,0.0661276206374168,0.4810716509819031
1547,15,0.5918367346938775,0.9473684210526315,16,0.0676249414682388,0.47990682721138
1552,15,1.0,0.9473684210526315,64,0.0653009414672851,0.4752475321292877
1546,15,0.5918367346938775,0.9473684210526315,64,0.0679264962673187,0.4496214389801025
1545,15,0.5918367346938775,0.9999999999999999,64,0.0684209540486335,0.4420500993728637
