,clientID,client_lr,client_mom,batch_size,loss,accuracy
391,4,1.0,0.9999999999999999,64,0.0021030020434409,0.9890998601913452
387,4,0.5918367346938775,0.9999999999999999,32,0.0019115270115435,0.9876933693885804
397,4,0.12244897959183676,0.9999999999999999,16,0.0026225489564239,0.9866385459899902
388,4,1.0,0.9473684210526315,16,0.0024013151414692,0.9859353303909302
389,4,0.5918367346938775,0.9473684210526315,16,0.0025207896251231,0.9855836629867554
395,4,0.5918367346938775,0.9999999999999999,16,0.0025160938967019,0.9855836629867554
400,4,1.0,0.9473684210526315,32,0.0026588556356728,0.9845288395881652
399,4,0.0816326530612245,0.9999999999999999,16,0.0029394978191703,0.9831223487854004
394,4,0.1836734693877551,0.9999999999999999,16,0.003411995479837,0.9806610345840454
404,4,0.5918367346938775,0.9473684210526315,64,0.0035026578698307,0.9806610345840454
