,clientID,client_lr,client_mom,batch_size,loss,accuracy
634,8,1.0,0.9473684210526315,16,0.003500232938677,0.8553948402404785
636,8,0.5918367346938775,0.9999999999999999,16,0.0034845457412302,0.8547125458717346
632,8,1.0,0.9999999999999999,32,0.0035086791031062,0.8541666865348816
633,8,1.0,0.9999999999999999,16,0.0036976598203182,0.8465247750282288
635,8,0.5918367346938775,0.9999999999999999,32,0.0037307611200958,0.846069872379303
638,8,0.5918367346938775,0.9473684210526315,16,0.0038975798524916,0.8374271988868713
637,8,1.0,0.9473684210526315,32,0.0041311983950436,0.8262827396392822
640,8,0.1836734693877551,0.9999999999999999,16,0.004285404458642,0.8212336301803589
639,8,0.163265306122449,0.9999999999999999,16,0.0042991852387785,0.8174126744270325
641,8,0.5918367346938775,0.9473684210526315,32,0.0044062188826501,0.8120450973510742
