,clientID,client_lr,client_mom,batch_size,loss,accuracy
153,2,0.1836734693877551,0.9473684210526315,16,0.0117483912035822,0.9262792468070984
158,2,0.163265306122449,0.9999999999999999,16,0.0137695334851741,0.911101460456848
159,2,1.0,0.631578947368421,16,0.0146081568673253,0.9067649841308594
152,2,0.5918367346938775,0.9473684210526315,32,0.0181182958185672,0.8790112733840942
156,2,0.12244897959183676,0.9999999999999999,16,0.018064746633172,0.8790112733840942
162,2,0.0816326530612245,0.9999999999999999,16,0.0203044135123491,0.8677363395690918
154,2,0.1836734693877551,0.9999999999999999,16,0.0223231222480535,0.8590633273124695
157,2,0.04081632653061224,0.9999999999999999,16,0.0208472162485122,0.8581960201263428
160,2,0.5918367346938775,0.631578947368421,16,0.0216004103422164,0.8573287129402161
155,2,1.0,0.3157894736842105,16,0.0284034013748168,0.8126626014709473
