,clientID,client_lr,client_mom,batch_size,loss,accuracy
1514,19,1.0,0.631578947368421,16,0.0168414879590272,0.8876842856407166
1515,19,0.1836734693877551,0.9473684210526315,16,0.0166720785200595,0.8872506618499756
1517,19,0.12244897959183676,0.9999999999999999,16,0.0208998508751392,0.8560277819633484
1512,19,0.163265306122449,0.9473684210526315,16,0.021933227777481,0.854293167591095
1523,19,0.5918367346938775,0.9473684210526315,32,0.0239007212221622,0.8373807668685913
1513,19,0.5918367346938775,0.631578947368421,16,0.0240929685533046,0.8360797762870789
1516,19,0.163265306122449,0.9999999999999999,32,0.0252178069204092,0.8269731402397156
1525,19,0.5918367346938775,0.9473684210526315,16,0.0269302539527416,0.8174327611923218
1518,19,0.04081632653061224,0.9999999999999999,16,0.0265643689781427,0.8113616704940796
1529,19,1.0,0.0,16,0.0276628006249666,0.8083261251449585
