,clientID,client_lr,client_mom,batch_size,loss,accuracy
1446,18,1.0,0.631578947368421,16,0.0664949491620063,0.4755555689334869
1435,18,0.163265306122449,0.9473684210526315,16,0.0700859352946281,0.4463492035865783
1432,18,0.163265306122449,0.9999999999999999,16,0.0703591480851173,0.441904753446579
1438,18,0.5918367346938775,0.631578947368421,16,0.0714355558156967,0.4380952417850494
1437,18,0.0816326530612245,0.9999999999999999,16,0.0708609372377395,0.4292063415050506
1466,18,0.1836734693877551,0.9999999999999999,16,0.0717646181583404,0.4260317385196686
1448,18,0.04081632653061224,0.9999999999999999,16,0.0723471194505691,0.4247618913650512
1445,18,0.1836734693877551,0.9473684210526315,16,0.0722796618938446,0.422222226858139
1436,18,0.12244897959183676,0.9473684210526315,16,0.0722538605332374,0.4177777767181396
1442,18,1.0,0.9473684210526315,32,0.0722565501928329,0.4171428680419922
