,clientID,client_lr,client_mom,batch_size,loss,accuracy
1332,13,0.0816326530612245,0.9473684210526315,16,0.0880743041634559,0.5714285969734192
1370,13,0.1836734693877551,0.9999999999999999,16,0.0842154026031494,0.5714285969734192
1360,13,0.5918367346938775,0.9999999999999999,64,0.0852080434560775,0.5714285969734192
1361,13,0.5918367346938775,0.631578947368421,64,0.0839701145887374,0.5714285969734192
1362,13,0.12244897959183676,0.631578947368421,16,0.0862478166818618,0.5714285969734192
1363,13,1.0,0.0,16,0.0815903320908546,0.5714285969734192
1364,13,0.5918367346938775,0.9999999999999999,32,0.0743274614214897,0.5714285969734192
1365,13,0.5918367346938775,0.3157894736842105,16,0.0846965834498405,0.5714285969734192
1366,13,0.5918367346938775,0.9999999999999999,16,0.0871146842837333,0.5714285969734192
1367,13,0.5918367346938775,0.9473684210526315,16,0.0785275697708129,0.5714285969734192
