,start,end,duration,round_epochs,loss,accuracy,recall,precision,val_loss,val_accuracy,val_recall,val_precision,act_fn,batch_size,client_lr,client_momentum,epochs
31,06/15/21-070310,06/15/21-070414,64.22967624664307,30,0.004499416332691908,0.9715099930763245,0.9711029529571533,0.9722901582717896,0.008954742923378944,0.9433272480964661,0.9433272480964661,0.9467889666557312,relu,16,0.3,0.3,30
76,06/15/21-072434,06/15/21-072510,36.38963556289673,30,0.003630910301581025,0.977818489074707,0.977818489074707,0.9780175089836121,0.009706680662930012,0.9396709203720093,0.9378427863121033,0.9395604133605957,relu,32,0.5,0.3,30
49,06/15/21-071226,06/15/21-071259,33.143330812454224,30,0.00564587814733386,0.9641839861869812,0.9641839861869812,0.9647729396820068,0.009977909736335278,0.9341864585876465,0.9323583245277405,0.9340659379959106,relu,32,0.03,0.95,30
9,06/15/21-064406,06/15/21-064507,60.504594802856445,30,0.004309079609811306,0.9733414649963379,0.9727309942245483,0.9743171334266663,0.010835010558366776,0.9341864585876465,0.9323583245277405,0.9340659379959106,relu,16,0.03,0.95,30
13,06/15/21-064800,06/15/21-064857,56.587762117385864,29,0.0036930611822754145,0.9776149988174438,0.9772079586982727,0.9784026145935059,0.010104049928486347,0.9341864585876465,0.9341864585876465,0.9341864585876465,relu,16,0.05,0.9,30
63,06/15/21-071837,06/15/21-071912,35.173749923706055,30,0.004524596035480499,0.9723239541053772,0.9702889919281006,0.9728626608848572,0.010646726936101913,0.9305301904678345,0.9287019968032837,0.930402934551239,relu,32,0.09,0.9,30
23,06/15/21-065609,06/15/21-065714,64.44351267814636,30,0.0025261801201850176,0.9849410057067871,0.984533965587616,0.9853360652923584,0.01173525582998991,0.9287019968032837,0.9287019968032837,0.9287019968032837,relu,16,0.09,0.9,30
72,06/15/21-072248,06/15/21-072320,31.97315812110901,26,0.004324677865952253,0.9743589758872986,0.9739519953727722,0.974943995475769,0.011029241606593132,0.9268738627433777,0.9268738627433777,0.9268738627433777,relu,32,0.3,0.6,30
77,06/15/21-072511,06/15/21-072542,30.98842144012451,27,0.0033778324723243713,0.9798534512519836,0.9796499609947205,0.9800488352775574,0.011401203460991383,0.9250457286834717,0.9250457286834717,0.9250457286834717,relu,32,0.5,0.6,30
14,06/15/21-064857,06/15/21-064955,58.01722502708435,30,0.0025824911426752806,0.9847374558448792,0.9843304753303528,0.9847312569618225,0.01270582340657711,0.9250457286834717,0.9250457286834717,0.9250457286834717,relu,16,0.05,0.95,30
28,06/15/21-070055,06/15/21-070148,53.486143589019775,25,0.004672710318118334,0.9704924821853638,0.9698819518089294,0.9712655544281006,0.012385046109557152,0.9232175350189209,0.9232175350189209,0.9232175350189209,relu,16,0.1,0.9,30
36,06/15/21-070649,06/15/21-070742,53.34972810745239,26,0.0029893568716943264,0.9824990034103394,0.981888473033905,0.9826883673667908,0.012756038457155228,0.9213894009590149,0.9195612668991089,0.9212453961372375,relu,16,0.5,0.3,30
37,06/15/21-070743,06/15/21-070828,45.25633239746094,22,0.003520071739330888,0.9772079586982727,0.9772079586982727,0.9778048992156982,0.012330474331974983,0.9213894009590149,0.9213894009590149,0.9213894009590149,relu,16,0.5,0.6,30
75,06/15/21-072404,06/15/21-072434,29.425780296325684,26,0.006871518213301897,0.9564509391784668,0.9556369781494141,0.957000195980072,0.0121632544323802,0.9195612668991089,0.9159049391746521,0.9226519465446472,relu,32,0.5,0.0,30
54,06/15/21-071436,06/15/21-071510,34.21962380409241,28,0.006326327566057444,0.9572649598121643,0.9564509391784668,0.9587923288345337,0.011800075881183147,0.9195612668991089,0.9195612668991089,0.9212453961372375,relu,32,0.05,0.95,30
62,06/15/21-071802,06/15/21-071836,34.26084351539612,30,0.008664417080581188,0.9452584385871887,0.9444444179534912,0.9454063773155212,0.012874956242740154,0.9195612668991089,0.9195612668991089,0.9195612668991089,relu,32,0.09,0.6,30
